id_category;DE_level_1_title_category;DE_level_2_title_category;DE_level_3_title_category;DE_level_4_title_category;DE_level_5_title_category;DE_level_6_title_category;DE_level_7_title_category;DE_level_8_title_category;DE_level_9_title_category
37011;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Kamerastative;Klemmstative;;;
69269;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Kamerastative;Gimbals;;;
37051;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Kamerastative;Gorillastative;;;
37101;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Kamerastative;Einbeinstative;;;
37031;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Kamerastative;Tischstative;;;
36991;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Kamerastative;Dreibeinstative;;;
30301;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Augenmuscheln;;;;
37301;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Blitz-Diffusoren;;;;
37271;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Blitzschuhe;;;;
37361;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Gehäusedeckel;;;;
58551;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Sonstiges Kamerazubehör;;;;
37421;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Foto-Filme;;;;
37451;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Foto-Filme;Schwarzweiß-Filme;;;
37511;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Foto-Filme;Farbnegativfilme;;;
37481;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Foto-Filme;Farbdiafilme;;;
37441;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Foto-Filme;Sofortbildfilme;;;
37331;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Henkelgriffe;;;;
37111;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Fernauslöser;;;;
37381;Elektronik & Computer;Elektronik;Foto & Video;Kamerazubehör;Unterwassergehäuse;;;;
36651;Elektronik & Computer;Elektronik;Foto & Video;Kameras;;;;;
36671;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;;;;
65521;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Kinderkameras;;;
36691;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Kompaktkameras;;;
36791;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Systemkameras;;;
60091;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Sonstige Digitalkameras;;;
36731;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Spiegelreflexkameras ;;;
36771;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Unterwasserkameras;;;
69665;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Digitalkameras;Wildkameras;;;
36821;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Analoge Kameras;;;;
36931;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Analoge Kameras;Einwegkameras;;;
36901;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Analoge Kameras;Sofortbildkameras;;;
36871;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Analoge Kameras;Analoge Kompaktkameras;;;
36961;Elektronik & Computer;Elektronik;Foto & Video;Kameras;Analoge Kameras;Spiegelreflexkameras (SLR);;;
39601;Elektronik & Computer;Elektronik;Foto & Video;Digitale Bilderrahmen & Zubehör;;;;;
47741;Elektronik & Computer;Elektronik;Foto & Video;Digitale Bilderrahmen & Zubehör;Zubehör Digitale Bilderrahmen;;;;
47731;Elektronik & Computer;Elektronik;Foto & Video;Digitale Bilderrahmen & Zubehör;Digitale Bilderrahmen;;;;
37651;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;;;;;
37801;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Reinigungssets;;;;
37851;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Nahlinsen;;;;
37881;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Filteradapter;;;;
37671;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivadapter;;;;
37771;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivpinsel;;;;
58391;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivtaschen;;;;
49071;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektiv-Reinigungstücher;;;;
37751;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivdeckel;;;;
37901;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;;;;
38021;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Farbfilter;;;
37921;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Effektfilter;;;
37971;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Effektfilter;Verlaufsfilter;;
37951;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Effektfilter;Regenbogenfilter;;
37991;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Effektfilter;Weichzeichner;;
37941;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Effektfilter;Sternfilter;;
38041;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Graufilter;;;
38081;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Infrarotfilter;;;
37911;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Polarisationsfilter;;;
61941;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;Schutzfilter;;;
38061;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivfilter;UV-Filter;;;
37721;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Gegenlichtblenden;;;;
37831;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Objektivplatten;;;;
37681;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Umkehrringe;;;;
37711;Elektronik & Computer;Elektronik;Foto & Video;Objektivzubehör;Zwischenringe;;;;
37551;Elektronik & Computer;Elektronik;Foto & Video;Objektive;;;;;
37621;Elektronik & Computer;Elektronik;Foto & Video;Objektive;Fisheye Objektive;;;;
37601;Elektronik & Computer;Elektronik;Foto & Video;Objektive;Makroobjektive;;;;
37631;Elektronik & Computer;Elektronik;Foto & Video;Objektive;Objektive mit Festbrennweite;;;;
37561;Elektronik & Computer;Elektronik;Foto & Video;Objektive;Standardobjektive;;;;
37581;Elektronik & Computer;Elektronik;Foto & Video;Objektive;Teleobjektive;;;;
37571;Elektronik & Computer;Elektronik;Foto & Video;Objektive;Weitwinkelobjektive;;;;
38141;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;;;;;
38251;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Lampenstative;;;;
38211;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Reflektoren (Fotografie);;;;
58581;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Sonstiges Fotostudioequipment;;;;
38271;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Lichtzelte;;;;
69518;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Ringlichter;;;;
38261;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Softboxen;;;;
38291;Elektronik & Computer;Elektronik;Foto & Video;Fotostudioequipment;Studiospots;;;;
34481;Elektronik & Computer;Elektronik;Stromversorgung;;;;;;
39071;Elektronik & Computer;Elektronik;Stromversorgung;Ladegeräte;;;;;
60501;Elektronik & Computer;Elektronik;Stromversorgung;Steckdosenadapter;;;;;
68947;Elektronik & Computer;Elektronik;Stromversorgung;Powerbanks;;;;;
38861;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;;;;;
69395;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Knopfzellen;;;;
38871;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Einweg-Batterien;;;;
38881;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Akkus;;;;
39021;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Akkuzubehör;;;;
52511;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Akkuzubehör;Akkutester;;;
52521;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Akkuzubehör;Sonstiges Akkuzubehör;;;
52371;Elektronik & Computer;Elektronik;Stromversorgung;Akkus & Batterien;Uhrenbatterien;;;;
62221;Elektronik & Computer;Elektronik;Stromversorgung;Trafos;;;;;
59191;Elektronik & Computer;Elektronik;Stromversorgung;Reiseadapter;;;;;
69427;Elektronik & Computer;Elektronik;Smart Home;;;;;;
49161;Elektronik & Computer;Elektronik;Telekommunikation;;;;;;
69252;Elektronik & Computer;Elektronik;Telekommunikation;;;;;;
34461;Elektronik & Computer;Elektronik;Telekommunikation;;;;;;
38571;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;;;;;
49281;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;;;;;
49151;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;;;;;
62611;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;Festnetztelefon Ladestationen;;;;
63361;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;DSL-Splitter;;;;
30531;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;Festnetztelefon-Schutzfolien;;;;
65451;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;Sonstiges Festnetztelefonzubehör;;;;
38931;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefon-Zubehör;Telefonakkus;;;;
38551;Elektronik & Computer;Elektronik;Telekommunikation;Festnetztelefone;;;;;
49101;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;;;;;
55341;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;;;;;
38441;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;;;;;
49201;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;;;;;
26311;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handytaschen;;;;
38491;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handyhüllen;;;;
38531;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Displays;;;;
38511;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Freisprechanlagen;;;;
58561;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Sonstiges Handyzubehör;;;;
38911;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handyakkus;;;;
39131;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handy-Ladegeräte;;;;
57411;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handyanhänger;;;;
38471;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handy-Halterungen;;;;
30511;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handy-Schutzfolien;;;;
56551;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handy-Ersatzteile;;;;
68984;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Handytarife;;;;
69316;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;PopSockets;;;;
68872;Elektronik & Computer;Elektronik;Telekommunikation;Handyzubehör;Selfie-Sticks;;;;
38371;Elektronik & Computer;Elektronik;Telekommunikation;Handys;;;;;
67942;Elektronik & Computer;Elektronik;Telekommunikation;Smartwatches;;;;;
68899;Elektronik & Computer;Elektronik;Telekommunikation;Funkgeräte & Zubehör;;;;;
60641;Elektronik & Computer;Elektronik;Telekommunikation;Funkgeräte & Zubehör;Funkgeräte-Akkus;;;;
60621;Elektronik & Computer;Elektronik;Telekommunikation;Funkgeräte & Zubehör;Funkgeräte;;;;
69861;Elektronik & Computer;Elektronik;Wearables;;;;;;
69867;Elektronik & Computer;Elektronik;Wearables;Smart Ringe;;;;;
1711;Mode & Accessoires;;;;;;;;
1851;Mode & Accessoires;Accessoires;;;;;;;
59331;Mode & Accessoires;Accessoires;Armstulpen;;;;;;
65551;Mode & Accessoires;Accessoires;Taschenhalter;;;;;;
27581;Mode & Accessoires;Accessoires;Gürtelschnallen;;;;;;
42531;Mode & Accessoires;Accessoires;Gürtel;;;;;;
27611;Mode & Accessoires;Accessoires;Fliegen;;;;;;
27641;Mode & Accessoires;Accessoires;Hosenträger;;;;;;
27901;Mode & Accessoires;Accessoires;Manschettenknöpfe;;;;;;
27871;Mode & Accessoires;Accessoires;Kummerbund;;;;;;
67572;Mode & Accessoires;Accessoires;Brillen & Zubehör;;;;;;
27961;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillen;;;;;
68242;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillen;Brillengestelle;;;;
28001;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillen;Lesebrillen;;;;
27981;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillen;Sonnenbrillen;;;;
66091;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillenzubehör;;;;;
68212;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillenzubehör;Brillenetuis;;;;
68222;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillenzubehör;Brillenputztücher;;;;
68232;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillenzubehör;Brillenhalter;;;;
69330;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillenzubehör;Wechselbügel;;;;
68252;Mode & Accessoires;Accessoires;Brillen & Zubehör;Brillenzubehör;Sonstiges Brillenzubehör;;;;
27131;Mode & Accessoires;Accessoires;Handschuhe;;;;;;
25461;Mode & Accessoires;Accessoires;Haaraccessoires;;;;;;
25481;Mode & Accessoires;Accessoires;Haaraccessoires;Extensions;;;;;
25521;Mode & Accessoires;Accessoires;Haaraccessoires;Haarbänder;;;;;
25651;Mode & Accessoires;Accessoires;Haaraccessoires;Haarspangen;;;;;
25581;Mode & Accessoires;Accessoires;Haaraccessoires;Haarklammern;;;;;
25601;Mode & Accessoires;Accessoires;Haaraccessoires;Haarnadeln;;;;;
25561;Mode & Accessoires;Accessoires;Haaraccessoires;Haargummis;;;;;
25631;Mode & Accessoires;Accessoires;Haaraccessoires;Haarreifen;;;;;
69833;Mode & Accessoires;Accessoires;Haaraccessoires;Echthaarperücken;;;;;
27031;Mode & Accessoires;Accessoires;Kopfbedeckungen;;;;;;
27061;Mode & Accessoires;Accessoires;Kopfbedeckungen;Mützen;;;;;
27081;Mode & Accessoires;Accessoires;Kopfbedeckungen;Kappen;;;;;
69711;Mode & Accessoires;Accessoires;Kopfbedeckungen;Ohrenwärmer;;;;;
27041;Mode & Accessoires;Accessoires;Kopfbedeckungen;Hüte;;;;;
45021;Mode & Accessoires;Accessoires;Kopfbedeckungen;Kopftücher;;;;;
27121;Mode & Accessoires;Accessoires;Kopfbedeckungen;Stirnbänder;;;;;
25231;Mode & Accessoires;Accessoires;Schmuck & Zubehör;;;;;;
52561;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;;;;;
25401;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Fußketten;;;;
25311;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Armschmuck;;;;
42361;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Armschmuck;Armreife;;;
46031;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Armschmuck;Armbänder;;;
42351;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Armschmuck;Bettelarmbänder;;;
25361;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Bauchketten;;;;
25381;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Broschen;;;;
25331;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ohrringe;;;;
42411;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ohrringe;Ohrclips;;;
69658;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ohrringe;Ear Cuffs;;;
42421;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ohrringe;Ohrhänger;;;
68642;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ohrringe;Creolen;;;
42391;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ohrringe;Ohrstecker;;;
25411;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Schmucksets;;;;
25301;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Halsschmuck;;;;
42321;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Halsschmuck;Colliers;;;
42341;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Halsschmuck;Halsketten;;;
69106;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Halsschmuck;Rosenkränze;;;
25321;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Schmuckanhänger;;;;
56391;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Schmuckanhänger;Beads;;;
56401;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Schmuckanhänger;Charms;;;
56411;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Schmuckanhänger;Sonstige Schmuckanhänger;;;
67511;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Schmuckanhänger;Chunks;;;
25341;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;;;;
42451;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Ohrpiercings;;;
42481;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Augenbrauenpiercings;;;
42471;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Intimpiercings;;;
42501;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Lippenpiercings;;;
42431;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Bauchnabelpiercings;;;
42461;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Brustwarzenpiercings;;;
42441;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Nasenpiercings;;;
42491;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Piercings;Zungenpiercings;;;
25271;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuck;Ringe;;;;
25421;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;;;;;
63131;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;;;;;
42521;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Verlängerungsketten;;;;
42511;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Schmuckaufbewahrung;;;;
69717;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Schmuckaufbewahrung;Schmuckkästchen;;;
69716;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Schmuckaufbewahrung;Schmuckschränke;;;
69718;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Schmuckaufbewahrung;Schmuckständer;;;
69714;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Schmuckaufbewahrung;Sonstige Schmuckaufbewahrung;;;
69719;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Schmuckaufbewahrung;Ringboxen;;;
45011;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Sonstiges Schmuckzubehör;;;;
58191;Mode & Accessoires;Accessoires;Schmuck & Zubehör;Schmuckzubehör;Piercing-Kugeln;;;;
27941;Mode & Accessoires;Accessoires;Schlüsselanhänger;;;;;;
65091;Mode & Accessoires;Accessoires;Schlüsselbänder;;;;;;
64891;Mode & Accessoires;Accessoires;Sonstige Accessoires;;;;;;
56341;Mode & Accessoires;Accessoires;Anstecknadeln;;;;;;
27371;Mode & Accessoires;Accessoires;Schals & Tücher;;;;;;
27491;Mode & Accessoires;Accessoires;Schals & Tücher;Stofftaschentücher;;;;;
27451;Mode & Accessoires;Accessoires;Schals & Tücher;Halstücher;;;;;
65201;Mode & Accessoires;Accessoires;Schals & Tücher;Halswärmer;;;;;
27511;Mode & Accessoires;Accessoires;Schals & Tücher;Pareos;;;;;
27421;Mode & Accessoires;Accessoires;Schals & Tücher;Einstecktücher;;;;;
27401;Mode & Accessoires;Accessoires;Schals & Tücher;Schals;;;;;
27481;Mode & Accessoires;Accessoires;Schals & Tücher;Stolas;;;;;
67592;Mode & Accessoires;Accessoires;Krawatten & Zubehör;;;;;;
27841;Mode & Accessoires;Accessoires;Krawatten & Zubehör;Krawattennadeln;;;;;
27811;Mode & Accessoires;Accessoires;Krawatten & Zubehör;Krawatten;;;;;
28131;Mode & Accessoires;Accessoires;Regenschirme;;;;;;
56311;Mode & Accessoires;Taschen;;;;;;;
1871;Mode & Accessoires;Taschen;;;;;;;
25921;Mode & Accessoires;Taschen;Rucksäcke;;;;;;
25831;Mode & Accessoires;Taschen;Gürteltaschen;;;;;;
25801;Mode & Accessoires;Taschen;Aktentaschen;;;;;;
25821;Mode & Accessoires;Taschen;Bauchtaschen;;;;;;
69093;Mode & Accessoires;Taschen;Clutches;;;;;;
25851;Mode & Accessoires;Taschen;Stoffbeutel;;;;;;
25671;Mode & Accessoires;Taschen;Handtaschen;;;;;;
26271;Mode & Accessoires;Taschen;Sonstige Taschen;;;;;;
26231;Mode & Accessoires;Taschen;Schultaschen;;;;;;
26161;Mode & Accessoires;Taschen;Schultaschen;Turnbeutel;;;;;
26251;Mode & Accessoires;Taschen;Schultaschen;Federmäppchen;;;;;
26261;Mode & Accessoires;Taschen;Schultaschen;Schulrucksäcke;;;;;
26241;Mode & Accessoires;Taschen;Schultaschen;Schulranzen;;;;;
25861;Mode & Accessoires;Taschen;Umhängetaschen;;;;;;
26091;Mode & Accessoires;Taschen;Kleinlederwaren;;;;;;
61381;Mode & Accessoires;Taschen;Kleinlederwaren;Kredit- & Visitenkartenetuis;;;;;
26131;Mode & Accessoires;Taschen;Kleinlederwaren;Ausweismappen;;;;;
58201;Mode & Accessoires;Taschen;Kleinlederwaren;Schlüsseletuis;;;;;
26111;Mode & Accessoires;Taschen;Kleinlederwaren;Portemonnaies;;;;;
1891;Mode & Accessoires;Taschen;Koffer & Reisegepäck;;;;;;
55681;Mode & Accessoires;Taschen;Koffer & Reisegepäck;;;;;;
21111;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Seesäcke;;;;;
69151;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Schminkkoffer;;;;;
21081;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Koffer & Zubehör;;;;;
43181;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Koffer & Zubehör;Koffer;;;;
61401;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Koffer & Zubehör;Koffer;Kinderkoffer;;;
21141;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Koffer & Zubehör;Koffer;Klassische Koffer;;;
21151;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Koffer & Zubehör;Koffer;Trolleys;;;
21091;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Koffer & Zubehör;Kofferzubehör;;;;
21131;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Kulturbeutel;;;;;
21101;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Reisetaschen;;;;;
21121;Mode & Accessoires;Taschen;Koffer & Reisegepäck;Beauty Cases;;;;;
20031;Mode & Accessoires;Uhren & Zubehör;;;;;;;
68906;Mode & Accessoires;Uhren & Zubehör;;;;;;;
57541;Mode & Accessoires;Uhren & Zubehör;Taschenuhren;;;;;;
42611;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;;;;;;
69327;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;;;;;;
45031;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;Sonstiges Armbanduhrenzubehör;;;;;
42621;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;Uhrenarmbänder;;;;;
56641;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;Uhrenboxen;;;;;
30921;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;Schutzfolien Uhren;;;;;
53261;Mode & Accessoires;Uhren & Zubehör;Armbanduhrenzubehör;Uhrenbeweger;;;;;
42601;Mode & Accessoires;Uhren & Zubehör;Armbanduhren;;;;;;
1751;Mode & Accessoires;Kleidung;;;;;;;
55651;Mode & Accessoires;Kleidung;;;;;;;
21341;Mode & Accessoires;Kleidung;Bademäntel;;;;;;
21301;Mode & Accessoires;Kleidung;Blusen;;;;;;
52141;Mode & Accessoires;Kleidung;Businesskleidungen;;;;;;
21281;Mode & Accessoires;Kleidung;Businesskleidungen;;;;;;
52241;Mode & Accessoires;Kleidung;Businesskleidungen;;;;;;
52231;Mode & Accessoires;Kleidung;Businesskleidungen;Blazer;;;;;
22901;Mode & Accessoires;Kleidung;Businesskleidungen;Businesskleider;;;;;
23111;Mode & Accessoires;Kleidung;Businesskleidungen;Business-Kostüme;;;;;
23131;Mode & Accessoires;Kleidung;Businesskleidungen;Hosenanzüge;;;;;
23311;Mode & Accessoires;Kleidung;Businesskleidungen;Anzugsakkos;;;;;
23171;Mode & Accessoires;Kleidung;Businesskleidungen;Anzughosen;;;;;
23151;Mode & Accessoires;Kleidung;Businesskleidungen;Anzüge;;;;;
21881;Mode & Accessoires;Kleidung;Businesskleidungen;Anzugwesten;;;;;
21211;Mode & Accessoires;Kleidung;Mäntel;;;;;;
21851;Mode & Accessoires;Kleidung;Mäntel;Daunenmäntel;;;;;
44961;Mode & Accessoires;Kleidung;Mäntel;Sonstige Mäntel;;;;;
21811;Mode & Accessoires;Kleidung;Mäntel;Parkas;;;;;
21861;Mode & Accessoires;Kleidung;Mäntel;Steppmäntel;;;;;
61131;Mode & Accessoires;Kleidung;Mäntel;Regenmäntel;;;;;
21821;Mode & Accessoires;Kleidung;Mäntel;Trenchcoats;;;;;
21841;Mode & Accessoires;Kleidung;Mäntel;Wollmäntel;;;;;
21271;Mode & Accessoires;Kleidung;Kleider;;;;;;
23031;Mode & Accessoires;Kleidung;Kleider;Strandkleider;;;;;
22881;Mode & Accessoires;Kleidung;Kleider;Blusenkleider;;;;;
22891;Mode & Accessoires;Kleidung;Kleider;Brautjungfernkleider;;;;;
22911;Mode & Accessoires;Kleidung;Kleider;Chiffonkleider;;;;;
22931;Mode & Accessoires;Kleidung;Kleider;Cocktailkleider;;;;;
22871;Mode & Accessoires;Kleidung;Kleider;Abendkleider;;;;;
23001;Mode & Accessoires;Kleidung;Kleider;Jerseykleider;;;;;
23061;Mode & Accessoires;Kleidung;Kleider;Strickkleider;;;;;
22991;Mode & Accessoires;Kleidung;Kleider;Maxikleider;;;;;
69430;Mode & Accessoires;Kleidung;Kleider;Minikleider;;;;;
