"","","Brillenbänder","","","","31287"
"","","Brillenetuis","","","","116183"
"","","Brillenfassungen","","","","180957"
"","","Brillengläser","","","","30368"
"","","Brillenersatzteile","","","","260800"
"","","Brillenreparatur","","","","260801"
"","","Kontaktlinsen","","","","30369"
"","","Kontaktlinsenpflege","","","","31289"
"","","Kontaktlinsenbehälter","","","","110235"
"","","Korrekturbrillen","","","","179693"
"","","Lesebrillen","","","","67670"
"","","Lupen","","","","67678"
"","","Reinigungstücher & -sprays","","","","127470"
"","","Spezialgläser","","","","31416"
"","Hautpflege","","","","","11863"
"","","Akne & Unreine Haut","","","","29618"
"","","Anti-Faltenprodukte","","","","33164"
"","","Augenpflege","","","","177764"
"","","Illuminierende Cremes","","","","40088"
"","","Ersatzteile für Gesichtspflegegeräte","","","","260788"
"","","Gesichtspflegegeräte","","","","177767"
"","","Gesichtsreiniger & -wasser","","","","177765"
"","","Gesichtsmasken","","","","21022"
"","","Gesichtspeelings","","","","260789"
"","","Lippenpflege","","","","36870"
"","","Make-up-Entferner","","","","172032"
"","","Mattierende Tücher","","","","75006"
"","","Mikrodermabrasion","","","","101925"
"","","Nachtpflege","","","","101926"
"","","Peelings","","","","29582"
"","","Sets & Geschenkideen","","","","67500"
"","","Tagespflege","","","","21205"
"","","Wattestäbchen","","","","182112"
"","Haarpflege & Haarstyling","","","","","11854"
"","","Bürsten & Kämme","","","","11855"
"","","Dauerwelle","","","","166738"
"","","Duschhauben","","","","182100"
"","","Elektrische Haarstyling Geräte","","","","260773"
"","","","Haartrockner","","","11858"
"","","","Lockenstäbe & Glätteisen","","","177659"
"","","","Lockenwickler & Papilotten","","","36407"
"","","Färbemittel","","","","31412"
"","","Frisierprodukte","","","","11860"
"","","Haarglättungsprodukte","","","","177662"
"","","Haarwuchsmittel","","","","31413"
"","","Perücken & Haarverlängerungen","","","","182101"
"","","","Haarverlängerungen","","","175636"
"","","","Perücken & Haarteile","","","175635"
"","","","Zubehör","","","175637"
"","","Haartherapien, -öle & -schutz","","","","177660"
"","","Sets & Kits","","","","31788"
"","","Spangen & Frisier-Accessoires","","","","82591"
"","","Shampoos & Spülungen","","","","177661"
"","Hilfsmittel","","","","","11778"
"","","Alltagshilfen","","","","182118"
"","","","Anzieh- & Pflegehilfen","","","182121"
"","","","Arbeits- & Freizeithilfen","","","182124"
"","","","Bidet- & Abwischhilfen","","","182120"
"","","","Ess- & Küchenhilfen","","","182122"
"","","","Fahrhilfen","","","184583"
"","","","Greifhilfen","","","159874"
"","","","Haarwaschwannen","","","182119"
"","","","Hausnotrufanlagen","","","159878"
"","","","Hörhilfen","","","260815"
"","","","","Hörverstärker","","260754"
"","","","","Teile","","260755"
"","","","","Zubehör","","260756"
"","","","","Batterien","","260757"
"","","","Inhalatoren","","","155667"
"","","","Inkontinenzhilfen","","","36440"
"","","","Mobile Urinale & Bettpfannen","","","182123"
"","","","Möbelerhöher","","","184584"
"","","","Stomaversorgung","","","184572"
"","","","Sonstige","","","182125"
"","","Barrierefreie Möbel & Inventar","","","","182113"
"","","","Bett- & Beistelltische","","","182114"
"","","","Dusch- & Badehocker","","","129588"
"","","","Haltegriffe","","","171537"
"","","","Rampen","","","75067"
"","","","Stufen & Treppen","","","182115"
"","","","Toilettensitze","","","171540"
"","","","Toilettenstühle & -gestelle","","","171535"
"","","","Transferhilfen & -bänke","","","182116"
"","","Messgeräte & Tests","","","","30115"
"","","","Blutdruck","","","75072"
"","","","Cholesterin-Test","","","159875"
"","","","Covid-19 Selbsttests","","","263022"
"","","","Drogentests","","","159876"
"","","","Einweg-Alkoholtests","","","185074"
"","","","Elektronische Alkoholmessgeräte","","","58037"
"","","","Fingerpulsoximeter","","","171538"
"","","","Pränatal-Monitoring","","","184574"
"","","","Thermometer","","","75075"
"","","","Sonstige","","","182131"
"","","Mobilitäts- & Gehhilfen","","","","28175"
"","","","Elektromobile","","","75068"
"","","","Gehstöcke & Rollatoren","","","28176"
"","","","Gehstützen & -hilfen","","","171536"
"","","","Rollstühle","","","19265"
"","","","Teile & Zubehör","","","182126"
"","","","","Elektromobil-Teile","","182128"
"","","","","Rollstuhlteile","","182130"
"","","","","Treppenlift- & Aufzugsteile","","182129"
"","","","","Mobilitäts- & Gehhilfen Zubehör","","182127"
"","","","Treppenlifte & Aufzüge","","","75066"
"","","","Sonstige","","","28177"
"","","Orthopädiebedarf","","","","182132"
"","","","Bandagen & Orthesen","","","19264"
"","","","Kissen & Schlafpositionierer","","","182135"
"","","","Sitzkissen & Lagerungshilfen","","","182136"
"","","","Stützstrümpfe & -mieder","","","182133"
"","","","Orthopädische Einlagen","","","182134"
"","","","Sonstige","","","182137"
"","Enthaarung & Rasur","","","","","31762"
"","","After Shave","","","","47920"
"","","Elektrische Geräte Enthaarung & Rasur","","","","260783"
"","","","Epilierer","","","37802"
"","","","Lasergeräte & IPL","","","159795"
"","","","Haar- & Bartschneidegeräte","","","67408"
"","","","Rasierapparate","","","180512"
"","","","","Damenrasierer","","106317"
"","","","","Herrenrasierer","","11844"
"","","","","Rasierer-Zubehör","","139844"
"","","","","Rasierer-Ersatzteile","","159789"
"","","Enthaarungscremes & Sprays","","","","47925"
"","","Enthaarungswachs","","","","260785"
"","","Enthaarungswachs Zubehör","","","","82565"
"","","Pinsel","","","","168191"
"","","Pinzetten","","","","67416"
"","","Rasierer & Rasierklingen","","","","179841"
"","","","Damen Rasierklingen","","","178965"
"","","","Damenrasierer","","","178964"
"","","","Herren Rasierklingen","","","47931"
"","","","Herrenrasierer","","","47921"
"","","Rasierschäume & -gele","","","","31763"
"","","Rasier-Sets & Geschenkideen","","","","106315"
"","Familienplanung & Erotik","","","","","176992"
"","","Aphrodisiaka","","","","176998"
"","","Empfängnisverhütung","","","","176994"
"","","Fertilitätsmonitore & -tests","","","","30118"
"","","Fantasie & Fetisch","","","","176996"
"","","Gleitmittel","","","","176995"
"","","Hilfsmittel","","","","176993"
"","","Schwangerschaftstests","","","","36437"
"","","Sexspielzeug","","","","260748"
"","","","Dildos & Vibratoren","","","260749"
"","","","Erotikspielzeug","","","176997"
"","","","Anale Sexspielzeuge","","","260750"
"","","","Sexpuppen & Masturbatoren","","","260751"
"","","","Sex Kissen","","","260752"
"","","","Sexspielzeugreiniger","","","262990"
"","Körperpflege","","","","","11838"
"","","Badebomben","","","","72759"
"","","Badeöle","","","","31751"
"","","Badesalze","","","","67390"
"","","Bade-Sets","","","","67391"
"","","Deodorants","","","","29580"
"","","Duschlotionen & Duschgels","","","","31754"
"","","Flüssig-Handseife","","","","180918"
"","","Körperpuder","","","","29581"
"","","Körpersprays","","","","31753"
"","","Narbenbehandlung","","","","74994"
"","","Reiseflaschen & -behälter","","","","180925"
"","","Schaumbäder","","","","31755"
"","","Schwämme & Bürsten","","","","74990"
"","","Stückseife","","","","180924"
"","","Verschiedene Badeprodukte","","","","29584"
"","Make-up","","","","","31786"
"","","Body Make-up","","","","172016"
"","","Augen","","","","172020"
"","","","Augenbrauenstift & -farbe","","","78089"
"","","","Eyeliner & Kajalstifte","","","31787"
"","","","Künstliche Wimpern & -kleber","","","177664"
"","","","Lidschatten","","","36865"
"","","","Lidschatten-Base","","","172021"
"","","","Lidschattenstifte","","","172022"
"","","","Wimpernkraft, Serum & Pflege","","","172023"
"","","","Wimperntusche","","","11869"
"","","","Sonstige","","","172024"
"","","Lippen","","","","172027"
"","","","Konturenstifte","","","31803"
"","","","Lip Plumper","","","172029"
"","","","Lipgloss","","","31802"
"","","","Lip Base","","","172031"
"","","","Lippenfarbe & Stain","","","172030"
"","","","Lippenstifte","","","31804"
"","","Teint","","","","172025"
"","","","Abdeckprodukte","","","11865"
"","","","BB-CC-DD Cremes","","","177665"
"","","","Bronzer & Highlighter","","","82596"
"","","","Fixierspray","","","260753"
"","","","Grundierung","","","177666"
"","","","Make-up Primer","","","95216"
"","","","Puder","","","21021"
"","","","Rouge","","","11864"
"","","Make-up Sets & Kits","","","","107956"
"","","Make-up Taschen & Koffer","","","","36413"
"","","Make-up-Utensilien","","","","36409"
"","","","Pinsel","","","82597"
"","","","Pinselreiniger","","","159805"
"","","","Schwämme, Applikatoren & Watte","","","159806"
"","","","Spiegel","","","106256"
"","","","Spitzer","","","172014"
"","","","Wimpern-Utensilien","","","82599"
"","","","Sonstige","","","159807"
"","","Gemischte Schminksammlungen","","","","11985"
"","Maniküre & Pediküre","","","","","47945"
"","","Leere Behälter","","","","107965"
"","","Nagellack & Puder","","","","260758"
"","","","Acryl-Pulver & -Liquids","","","182105"
"","","","Nagellacke & Speziallacke","","","11873"
"","","","Gel-Lacke","","","178961"
"","","","Dip Powder","","","260759"
"","","","Top Coat & Basislacke","","","260760"
"","","","Trockenmittel & Finish","","","260761"
"","","Nagellackentferner","","","","47940"
"","","Nagelpflege & Behandlung","","","","260762"
"","","","Nagelcremes & -pflege","","","36432"
"","","","Nagelhautpflege & Öle","","","82610"
"","","","Nagelverstärker","","","260763"
"","","Nagelpflegeinstrumente","","","","260772"
"","","","Elektrische Feilen & Geräte","","","178960"
"","","","Nagelpflegeinstrumente, Sets & Zubehör","","","11872"
"","","","Lichthärtungsgeräte","","","67653"
"","","Nail-Art","","","","260764"
"","","","3D Nail-Art Design","","","260765"
"","","","2D Nail-Art Design","","","260766"
"","","","Fiberglas- & Seidennägel","","","182107"
"","","","Nagel-Tips","","","112562"
"","","","Nail-Art Instrumente","","","107876"
"","","","Nail-Art Airbrush","","","260813"
"","","","","Nail-Art Airbrush-Farbe","","260768"
"","","","","Nail-Art Airbrush-Kompressor","","260767"
"","","","","Nail-Art Airbrush-Vorlage","","260770"
"","","","","Nail-Art Airbrush-System & Kits","","260771"
"","","","","Nail-Art Airbrush-Teile","","260769"
"","","","Selbstklebende Kunstnägel","","","182108"
"","","Spa & Bad-Geräte","","","","36430"
"","","Übung, Schulung & Präsentation","","","","112563"
"","Massage","","","","","36447"
"","","Bänke & Stühle","","","","36454"
"","","Massagegeräte","","","","36449"
"","","Elektrische Massagesessel","","","","36448"
"","","Kissen & Nackenrollen","","","","101972"
"","","Laken & Bezüge","","","","180956"
"","","Lotionen & Cremes","","","","36453"
"","","Massagesteine","","","","67661"
"","","Sonstige","","","","19263"
"","Mund- & Zahnpflege","","","","","31769"
"","","Atemerfrischer","","","","260779"
"","","Dritte Zähne","","","","48080"
"","","Elektrische Mund- & Zahnpflege","","","","260774"
"","","","Elektrische Zahnbürsten","","","31770"
"","","","Ersatzbürsten","","","99654"
"","","","Mundduschen","","","30354"
"","","Handzahnbürsten","","","","67421"
"","","Kieferorthopädie","","","","260782"
"","","Mundwasser","","","","180266"
"","","Provisorische Zahnersätze & Zubehör","","","","260781"
"","","Zahnungshilfen","","","","159757"
"","","Zahnpasta","","","","67422"
"","","Zahnschutze","","","","260780"
"","","Zahnseide & Interdentalbürsten","","","","159758"
"","","Zahnweiß","","","","113913"
"","","Zungenreiniger","","","","180267"
"","Natur- & Alternativheilmittel","","","","","67659"
"","","Akupressur","","","","184585"
"","","Akupunktur","","","","260816"
"","","","Akupunkturmodelle","","","260776"
"","","","Akupunkturstifte","","","260775"
"","","","Ohrsamen","","","260777"
"","","Alternative Therapien","","","","75043"
"","","Aroma- & ätherische Öle","","","","19258"
"","","Entgiftungspflaster","","","","159886"
"","","Ionische Fußbäder","","","","159879"
"","","Lichttherapie","","","","159881"
"","","Magnetfeldtherapie","","","","11777"
"","","Nasenduschen & -spülungen","","","","159882"
"","","Pflanzliche Heilmittel","","","","180954"
"","","Reizstromtherapie","","","","108002"
"","","Selbsthilfe-Medien","","","","159880"
"","","Titan-Therapiegeräte","","","","159885"
"","","Tisch Vaporizer","","","","183495"
"","","Vakuumsaug- & Schröpf-Therapie","","","","260778"
"","","Sonstige","","","","1279"
"","Parfums","","","","","180345"
"","","Damen","","","","11848"
"","","Herren","","","","29585"
"","","Kinder","","","","159719"
"","","Unisex","","","","112661"
"","Pflege- & Medizinischer Bedarf","","","","","67588"
"","","Antistressbälle","","","","180933"
"","","Blutzucker-Behandlung","","","","72873"
"","","","Blutzuckermessgeräte-Kits","","","72876"
"","","","Blutzuckermessgeräte","","","72874"
"","","","Blutzucker-Teststreifen","","","72877"
"","","","Insulintaschen & Zubehör","","","184569"
"","","","Lanzetten","","","72875"
"","","CPAP Zubehör","","","","184577"
"","","","CPAP-Ersatzteile","","","184580"
"","","","CPAP-Reinigung","","","184578"
"","","","CPAP-Taschen & Zubehör","","","184579"
"","","Damenhygiene","","","","180942"
"","","","Damenbinden","","","180947"
"","","","Intimdeodorants","","","180943"
"","","","Intimwaschlotionen","","","180944"
"","","","Menstruationstassen","","","180945"
"","","","Slipeinlagen","","","180946"
"","","","Tampons","","","180948"
"","","","Vaginale Hefepilzinfektionbehandlungen","","","184571"
"","","","Vaginalgel","","","180949"
"","","","Sonstige","","","180950"
"","","Erste Hilfe","","","","180931"
"","","","Alkoholtupfer","","","180932"
"","","","Erste-Hilfe-Sets","","","75035"
"","","","Medizinische ID-Armbänder & Halsketten","","","184573"
"","","","Verbände & Pflaster","","","75034"
"","","","Wundsalben","","","82592"
"","","","Sonstige","","","11779"
"","","Fußcremes & -pflege","","","","36431"
"","","Kälte- & Wärmetherapie","","","","180951"
"","","","Kalt-Warm-Kompressen","","","180952"
"","","","Infrarot- & Wärmegeräte","","","180953"
"","","","Wärmflaschen & -bezüge","","","101406"
"","","Körperhygiene","","","","260745"
"","","","Händedesinfektionsmittel","","","177663"
"","","","Mund-Nasen-Bedeckung","","","260746"
"","","","Schutzhandschuhe","","","260747"
"","","Pillendosen","","","","75041"
"","","Schlafhilfen","","","","82593"
"","","","Kinngurte","","","180934"
"","","","Klangtherapie","","","82594"
"","","","Nasenclips","","","184582"
"","","","Nasendilatatoren","","","184581"
"","","","Nasenstreifen","","","180936"
"","","","Mundstücke","","","180935"
"","","","Schlafmasken","","","159799"
"","","Sonstige","","","","67589"
"","Spa, Kosmetik- & Friseursalon","","","","","177731"
"","","Beistelltische & Einrichtung","","","","177738"
"","","Friseur-Waschbecken & Zubehör","","","","117338"
"","","Haar- & Effilierscheren","","","","101915"
"","","Haar-& Make-up-Mannequin","","","","177732"
"","","Handtuch- & Kompressenwärmer","","","","177739"
"","","Hilfsmittel & Zubehör","","","","177740"
"","","Kosmetik- & Friseurkoffer","","","","75053"
"","","Kosmetik-Behandlungsgeräte","","","","177734"
"","","Kosmetikstühle & -liegen","","","","107974"
"","","Lupenleuchten","","","","177733"
"","","Trockenhauben & Dampfer","","","","177737"
"","","Wachswärmer","","","","177736"
"","","Umhänge & Kittel","","","","96428"
"","Sonnenschutz & Solarium","","","","","31772"
"","","Airbrush-Tanning-Teile","","","","260790"
"","","Airbrush-Tanning-Lösungen","","","","260791"
"","","Airbrush-Tanning Kompressor","","","","180922"
"","","Airbrush-Tanning-Sets","","","","180921"
"","","Airbrush-Zelte","","","","180923"
"","","Après-Sun Hautpflege","","","","74996"
"","","Bräunungsgeräte-Ersatzteile","","","","50102"
"","","Bräunungslotionen","","","","31776"
"","","Einwegartikel","","","","180920"
"","","Selbstbräuner","","","","31773"
"","","Sonnenbänke & Gesichtsbräuner","","","","50101"
"","","Sonnenschutz","","","","31774"
"","","Tanning-Tattoo-Sticker","","","","180919"
"","Tattoos & Körperkunst","","","","","33914"
"","","Betäubende Cremes & Nachsorge","","","","260798"
"","","Ersatzteile für Tätowiermaschinen","","","","260794"
"","","Piercing-Kits","","","","260793"
"","","Piercing-Werkzeug & Zubehör","","","","33916"
"","","Tätowiermaschinen","","","","33917"
"","","Tätowierungsbedarf","","","","260797"
"","","","Tattoo-Farben","","","57586"
"","","","Tattoo-Vorlagen & Zubehör","","","179277"
"","","","Tattoo-Zeitschirften & Flashs","","","33915"
"","","Tattoo-Entfernung Maschinen","","","","168192"
"","","Tattoo-Griffe","","","","260795"
"","","Tattoo-Komplett-Sets","","","","57589"
"","","Tattoo-Nadeln","","","","179276"
"","","Tattoo-Spitzen","","","","260796"
"","","Temporäre Tattoos","","","","260799"
"","","","Einmal-Tattoos","","","33919"
"","","","Henna","","","60890"
"","","Sonstige","","","","16705"
"","Vitamine & Lifestyle Nahrungsergänzungsmittel","","","","","180959"
"","","Diät & Gewichtsmanagement","","","","31817"
"","","","Appetitzügler","","","181008"
"","","","Diätpakete & Mahlzeiten","","","82616"
"","","","Diätpakete & Zubehör","","","36455"
"","","","Diätergänzungsmittel","","","181007"
"","","","Entschlackung & Entgiftung","","","260817"
"","","","Fatburner","","","181009"
"","","","Körperfettanalyse","","","45735"
"","","","Mahlzeitenersatz & Diät-Drinks","","","31821"
"","","","Personenwaagen","","","77305"
"","","Energieriegel & Getränke","","","","1278"
"","","Ernährung","","","","97033"
"","","","Fettreduktion","","","21561"
"","","","Protein Shakes & Muskelaufbau","","","97034"
"","","","Sport Energie & Flüssigkeitszufuhr","","","180094"
"","","Nahrungsergänzungsmittel","","","","180960"
"","","Nahrungsergänzungsmittel Zubehör","","","","184490"
"","","","Leere Kapseln","","","184492"
"","","","Shaker & Mixer","","","184493"
"","","Vitamine & Mineralien","","","","11776"
"","","Sonstige","","","","19262"
"","Medikamente von Apothekern","","","","","261973"
"","","Allergie & Heuschnupfen","","","","261972"
"","","Asthma","","","","182102"
"","","Augenpflege","","","","181482"
"","","Beruhigung & Schlaf","","","","261958"
"","","Erkältung & Grippe","","","","261968"
"","","Fieberbläschen","","","","261969"
"","","Hauterkrankungen & Wunden","","","","261959"
"","","Herz, Kreislauf & Gefäße","","","","125979"
"","","Homöopathie","","","","180955"
"","","Magen, Darm & Verdauung","","","","261967"
"","","Medizinische Haarbehandlungen","","","","109075"
"","","Mutter, Kind & Familienplanung","","","","260806"
"","","Nahrungsergänzungsmittel & Gewichtsverlust","","","","260807"
"","","Niere, Blase & Prostata","","","","125987"
"","","Ohrenpflege","","","","260818"
"","","","Ohrentropfen","","","261966"
"","","","Ohrstöpsel","","","180940"
"","","","Ohrenschmalzentferner","","","180941"
"","","Probiotika","","","","260744"
"","","Raucherentwöhnung","","","","75042"
"","","","Kaugummi & Lutschtabletten","","","75044"
"","","","Patches","","","75046"
"","","Schmerzen","","","","261962"
"","","Sterile Lösungen & Desinfektionsmittel","","","","260808"
"","","Stoffwechsel & Schilddrüse","","","","260809"
"","","Tiergesundheit","","","","180501"
"","","Vitamine & Mineralstoffe","","","","260810"
"","","Sonstige","","","","261955"
"","Sonstige","","","","","1277"
"Briefmarken","","","","","","260"
"","Deutschland","","","","","3489"
"","","Deutschland vor 1945","","","","7826"
"","","","Vorphilatelie Altdeutschland","","","157691"
"","","","Altdeutschland","","","35263"
"","","","","Baden","","35264"
"","","","","Bayern vor 1914","","82926"
"","","","","Bayern ab 1914","","35265"
"","","","","Bergedorf","","35266"
"","","","","Braunschweig","","35267"
"","","","","Bremen","","35268"
"","","","","Hamburg","","35269"
"","","","","Hannover","","35270"
"","","","","Helgoland","","93831"
"","","","","Lübeck","","35272"
"","","","","Mecklenburg-Schwerin","","35273"
"","","","","Mecklenburg-Strelitz","","35274"
"","","","","Norddeutscher Bund","","7827"
"","","","","Oldenburg","","35275"
"","","","","Preußen","","35276"
"","","","","Sachsen","","35277"
"","","","","Schleswig-Holstein & Lauenburg","","7830"
"","","","","Thurn und Taxis","","7829"
"","","","","Württemberg","","7828"
"","","","","Württemberg-Dienstmarken","","82927"
"","","","Deutsches Reich","","","87044"
"","","","","1872-1874","","38810"
"","","","","1875-1899","","78548"
"","","","","1900-1918","","7831"
"","","","","1919-1923","","78551"
"","","","","1924-1932","","7832"
"","","","","1933-1945","","7833"
"","","","Dt. Reich Dienstmarken","","","7834"
"","","","Dt. Reich Markenheftchen & ZD","","","40308"
"","","","","Markenheftchen","","40309"
"","","","","Zusammendrucke","","7835"
"","","","Dt.Reich Abarten/Plattenfehler","","","7836"
"","","","Dt. Reich Ganzsachen","","","40310"
"","","","","Ganzsachen 1872-1918","","40311"
"","","","","Ganzsachen 1918-1932","","7837"
"","","","","Ganzsachen 1933-1945","","40312"
"","","","Dt. Auslandspostamt & Kolonien","","","40313"
"","","","","Deutsche Post in China","","40314"
"","","","","Deutsche Post in Marokko","","40315"
"","","","","Deutsche Post in der Türkei","","40316"
"","","","","Deutsch-Neuguinea","","40317"
"","","","","Dt.-Neuguinea, Brit. Besetzung","","40318"
"","","","","DOA","","42527"
"","","","","DOA, Brit. Besetzung Mafia","","40319"
"","","","","Deutsch-Südwestafrika","","40320"
"","","","","Kamerun","","40321"
"","","","","Kamerun, Brit. Besetzung","","40322"
"","","","","Karolinen","","40323"
"","","","","Kiautschou","","40324"
"","","","","Marianen","","40325"
"","","","","Marshall-Inseln","","40326"
"","","","","Marshall-Ins., Brit. Besetzung","","40327"
"","","","","Samoa","","40328"
"","","","","Samoa, Brit. Besetzung","","73226"
"","","","","Togo","","40330"
"","","","","Togo, Brit. Besetzung","","40331"
"","","","","Togo, Franz. Besetzung","","40332"
"","","","","Witu-Schutzgebiet","","40333"
"","","","","Sonstige","","7838"
"","","","Dt. Abstimmungsgebiete","","","7839"
"","","","Danzig","","","78559"
"","","","","1920-1923","","78560"
"","","","","1924-1939","","7840"
"","","","Memel","","","7841"
"","","","Saargebiet bis 1934","","","7842"
"","","","Saargebiet & Saarland-Abarten","","","7843"
"","","","Dt. Besetzung 1.Weltkrieg","","","7844"
"","","","Böhmen & Mähren","","","40334"
"","","","Generalgouvernement","","","40335"
"","","","Sudetenland","","","40336"
"","","","Dt. Besetzung 2. Weltkrieg","","","40337"
"","","","","Albanien","","40352"
"","","","","Elsass","","40353"
"","","","","Estland","","40354"
"","","","","Frankreich","","40355"
"","","","","Kanalinseln","","40356"
"","","","","Kotor","","40357"
"","","","","Kurland","","40338"
"","","","","Laibach","","40339"
"","","","","Lettland","","40340"
"","","","","Litauen","","40341"
"","","","","Lothringen","","40342"
"","","","","Luxemburg","","40343"
"","","","","Makedonien","","40344"
"","","","","Montenegro","","40345"
"","","","","Ostland","","40346"
"","","","","Russland","","40347"
"","","","","Serbien","","40348"
"","","","","Ukraine","","40349"
"","","","","Zante","","40350"
"","","","","Zara","","40351"
"","","","","Sonstige","","7845"
"","","","Dt.Feldpost &Propagandafälsch.","","","40358"
"","","","","Deutsche Feldpost 1. Weltkrieg","","40359"
"","","","","Deutsche Feldpost 2. Weltkrieg","","40360"
"","","","","Deutsche Feldpost Sonstige","","7846"
"","","","","Propagandafälschungen","","40361"
"","","","Dt. Lokalausgaben 1922/1923","","","7847"
"","","","Dt. Privatpost","","","7848"
"","","Deutschland ab 1945","","","","7849"
"","","","Lokalausgaben 1945 bis 1950","","","10582"
"","","","Alliierte Besetzung","","","7850"
"","","","Alliierte Besetzung Abarten","","","7851"
"","","","Saarland 1947-1959","","","28669"
"","","","Sowjet. Besatzungszone","","","7852"
"","","","Sowjet. Besatzungszone Abarten","","","7853"
"","","","DDR 1949-1990","","","88766"
"","","","","DDR 1949-1954","","82928"
"","","","","DDR 1955-1959","","82930"
"","","","","DDR 1960-1970","","82931"
"","","","","DDR 1971-1980","","82935"
"","","","","DDR 1981-1990","","82939"
"","","","DDR-Dienstmarken","","","7859"
"","","","DDR-Markenheftchen","","","7860"
"","","","DDR-Zusammendrucke","","","82943"
"","","","DDR-Abarten/Plattenfehler","","","7861"
"","","","DDR-Ganzsachen","","","7862"
"","","","DDR-Ersttagsbriefe","","","82944"
"","","","","DDR-Ersttagsbriefe 1949-1960","","82945"
"","","","","DDR-Ersttagsbriefe 1961-1970","","82946"
"","","","","DDR-Ersttagsbriefe 1971-1980","","82947"
"","","","","DDR-Ersttagsbriefe 1981-1990","","18452"
"","","","Berlin 1948-1990","","","105293"
"","","","","Berlin 1948-1949","","78561"
"","","","","Berlin 1950-1951","","78562"
"","","","","Berlin 1952-1953","","78563"
"","","","","Berlin 1954-1955","","78564"
"","","","","Berlin 1956-1957","","78565"
"","","","","Berlin 1958-1959","","7863"
"","","","","Berlin 1960-1969","","78566"
"","","","","Berlin 1970-1979","","78567"
"","","","","Berlin 1980-1990","","7864"
"","","","Berlin-Markenheftchen","","","7865"
"","","","Berlin Abarten/Plattenfehler","","","7866"
"","","","Berlin-Ganzsachen","","","7867"
"","","","Berlin-Ersttagsbriefe","","","18453"
"","","","Berlin-Ersttagsblätter","","","82948"
"","","","Berlin-Zusammendrucke","","","82949"
"","","","Französische Zone","","","82950"
"","","","","Allgemeine Ausgabe","","82951"
"","","","","Rheinland Pfalz","","82952"
"","","","","Baden","","96444"
"","","","","Württemberg","","82953"
"","","","","Zwangszuschlagsmarken","","82954"
"","","","","Sonstige","","7868"
"","","","US- & Britische Zone","","","7869"
"","","","BRD ab 1948","","","107116"
"","","","","BRD 1948-1954","","7870"
"","","","","BRD 1955-1959","","7871"
"","","","","BRD 1960-1969","","7872"
"","","","","BRD 1970-1979","","7873"
"","","","","BRD 1980-1989","","7874"
"","","","","BRD 1990-1999","","7875"
"","","","","BRD ab 2000","","7876"
"","","","BRD-Privatpost","","","138894"
"","","","BRD-Markenheftchen","","","7877"
"","","","BRD-Zusammendrucke","","","82955"
"","","","BRD-Abarten & -Plattenfehler","","","82956"
"","","","","1948-1959","","82957"
"","","","","1960-1969","","82958"
"","","","","1970-1979","","82959"
"","","","","1980-1989","","82960"
"","","","","1990-1999","","82961"
"","","","","Ab 2000","","7878"
"","","","BRD-Ganzsachen","","","7879"
"","","","BRD-Ersttagsbriefe","","","82962"
"","","","","1949-1959","","82963"
"","","","","1960-1969","","82964"
"","","","","1970-1979","","82965"
"","","","","1980-1989","","82966"
"","","","","1990-1999","","82967"
"","","","","Ab 2000","","18454"
"","","","BRD-Ersttagsblätter","","","7880"
"","","","Dauerserien in Einheiten","","","82968"
"","","","","1951-1969","","82969"
"","","","","Ab 1970","","12466"
"","","","Privatpost ab 1995","","","160259"
"","","Ganzsachen, übriges Dtl.","","","","7909"
"","","Heimatgeschichte","","","","7910"
"","","Lots & Sammlungen","","","","7914"
"","","","Altdeutschland","","","12008"
"","","","Deutsches Reich","","","7918"
"","","","Deutsche Gebiete","","","12009"
"","","","Alliierte Besetzung","","","12010"
"","","","Französische Zone","","","12011"
"","","","US- & Britische Zone","","","12012"
"","","","Bundesrepublik Deutschland","","","7916"
"","","","Berlin","","","7915"
"","","","Sowjetische Besatzungszone","","","12013"
"","","","DDR","","","7917"
"","","","Gesamtdeutschland","","","35321"
"","Österreich","","","","","47160"
"","","Österreich vor 1945","","","","40362"
"","","","Österreich Vorphilatelie","","","40363"
"","","","Österreich bis 1867","","","40364"
"","","","Österreich 1867-1918","","","40365"
"","","","Österreich 1918-1944","","","40366"
"","","","Lokalausgaben I. & II.Republik","","","40367"
"","","","Lombardei & Venetien","","","40368"
"","","","Levante","","","40369"
"","","","Bosnien und Herzegowina","","","40370"
"","","","Österr.-ungar. Feldpost","","","40371"
"","","","Sonstige","","","25792"
"","","Österreich ab 1945","","","","40372"
"","","","Österreich 1945-1949","","","40373"
"","","","Österreich 1950-1959","","","40374"
"","","","Österreich 1960-1969","","","40375"
"","","","Österreich 1970-1979","","","40376"
"","","","Österreich 1980-1989","","","40377"
"","","","Österreich 1990-1999","","","40378"
"","","","Österreich ab 2000","","","7883"
"","","","Sonstige","","","47679"
"","","Personalisierte Marken","","","","107117"
"","","Lots & Sammlungen","","","","113941"
"","Schweiz","","","","","4749"
"","","Schweiz vor 1945","","","","40379"
"","","","Vorphilatelie","","","40380"
"","","","Kantone & Eidgenossenschaft","","","40381"
"","","","Bundespost vor 1944","","","25794"
"","","Schweiz ab 1945","","","","40382"
"","","","1945-1949","","","40383"
"","","","1950-1959","","","40384"
"","","","1960-1969","","","40385"
"","","","1970-1979","","","40386"
"","","","1980-1989","","","40387"
"","","","1990-1999","","","40388"
"","","","ab 2000","","","7884"
"","","Flugmarken","","","","40390"
