bl_product_id;bl_sku;bl_name;bl_manufacturer;avy_product_id;avy_sku;avy_name;avy_brand;match_source;title_match;brand_match
465278478;SKU-2801069572;LEGAMI MILANO Schulbedarf KA0015;LEGAMI MILANO;8052694010041;SKU-2801069572;LEGAMI MILANO Schulbedarf KA0015;LEGAMI MILANO;ops.product_id;yes;yes
465278485;SKU-9132277490;Victron Energy Batterieschalter VBS127010010 48V 12V 24V;Victron Energy;8719076052258;SKU-9132277490;Victron Energy Batterieschalter VBS127010010 48V 12V 24V;Victron Energy;ops.product_id;yes;yes
465280616;SKU-3692000771;Cloudpillo Kissen CPP10101-6 Grau;Cloudpillo;8720828172452;SKU-3692000771;Cloudpillo Kissen CPP10101-6 Grau;Cloudpillo;ops.product_id;yes;yes
465280624;SKU-8036579486;CECIRA Küchenarmaturen;CECIRA;9132580602006;SKU-8036579486;CECIRA Küchenarmaturen;CECIRA;ops.product_id;yes;yes
465280625;SKU-4401248629;Fries GmbH Fußball Fanschal 45830;Fries GmbH;4009384458304;SKU-4401248629;Fries GmbH Fußball Fanschal 45830;Fries GmbH;ops.product_id;yes;yes
465281863;SKU-7209250640;Tatonka Campingtopf Kettle;TATONKA;SKU-7209250640;SKU-7209250640;Tatonka Campingtopf Kettle;Tatonka;ops.product_id;yes;yes
465283074;SKU-9317337160;PAUDIN Santokumesser;PAUDIN;SKU-9317337160;SKU-9317337160;PAUDIN Santokumesser;PAUDIN;ops.product_id;yes;yes
465283082;SKU-9968230318;HOLA KIT Reifenreparaturset 22-teilig für PKW, Motorrad, ATV, SUV HKDB02;HOLA KIT;SKU-9968230318;SKU-9968230318;HOLA KIT Reifenreparaturset HKDB02;HOLA KIT;ops.product_id;no;yes
465283094;SKU-8367978772;Pelikan Farbband 519637;Pelikan;SKU-8367978772;SKU-8367978772;Pelikan Farbband 519637;Pelikan;ops.product_id;yes;yes
465284299;SKU-9979752242;CCLIFE Lambdasonden-Steckschlüssel-Satz 1735 22mm;CCLIFE;SKU-9979752242;SKU-9979752242;CCLIFE Lambdasonden-Steckschlüssel-Satz 1735 22mm;CCLIFE;ops.product_id;yes;yes
467380161;SKU-6705970836;BOOST TOWN Offene Ansaugung Motorraum für Hyundai i30N Vor-Facelift ABE;BOOST TOWN;1507000192029;SKU-6705970836;BOOST TOWN Offene Ansaugung Motorraum für Hyundai Vor-Facelift;BOOST TOWN;ops.product_id;no;yes
467385468;SKU-3671103995;SACHS Federbeinstützlager Reparatursatz vorne für Ford Fiesta V 802 472 019;SACHS;09be7756-7b4f-4dda-bda0-799754052fff;SKU-3671103995;SACHS Reparatursatz Federbeinstützlager Vorderachse Links Rechts 802 472 019;SACHS;ops.product_id;no;yes
467385469;SKU-7995751556;IKEA Standregal 202.758.14 77cm Holzwerkstoff 77x77cm Weiß;IKEA;1472920275814;SKU-7995751556;IKEA Standregal 202.758.14 77cm Holzwerkstoff 77x77cm Weiß;IKEA;ops.product_id;yes;yes
467385470;SKU-4310621602;Anime Manga Kunststoff;Pokémon;0196214105119;SKU-4310621602;Anime Manga Kunststoff;Pokémon;ops.product_id;yes;yes
467473379;SKU-4641833225;Pierburg Luftmassenmesser Ansaugsystem 7.22184.39.0;Pierburg;04052938000016;SKU-4641833225;Pierburg Luftmassenmesser Ansaugsystem 7.22184.39.0;Pierburg;ops.product_id;yes;yes
467473380;SKU-2014012963;3rd Avenue Akustikgitarre STx10ASBPK2 Fichtenholz Decke Lindenholz Sunburst;3rd Avenue;0700153955478;SKU-2014012963;3rd Avenue Akustikgitarre STx10ASBPK2 Fichtenholz Decke Lindenholz Sunburst;3rd Avenue;ops.product_id;yes;yes
467473381;SKU-9947386415;Weber Räucherofen 711004 Gr. 37cm;Weber;03142017000003;SKU-9947386415;Weber Räucherofen 711004 Gr. 37cm;Weber;ops.product_id;yes;yes
467473501;SKU-7591395419;ATE Bremsscheibe Vorderachse 25mm für Audi B8 B9 8T 8F 8R 24.0125-0184.1;ATE;14006633314036;SKU-7591395419;ATE Bremsscheibe Vorderachse 25mm für Audi B8 B9 8T 8F 8R 24.0125-0184.1;ATE;ops.product_id;yes;yes
467473502;SKU-4873494474;TRW Bremsscheibe Hinterachse 9mm für Honda Accord DF4982;TRW;1900201900525;SKU-4873494474;TRW Bremsscheibe Hinterachse 9mm für Honda Accord DF4982;TRW;ops.product_id;yes;yes
467473504;SKU-3982672342;Dongguan Lixinhang 7 Zoll Android Autoradio für Smart Car Radio 6S9701P;Smart Car Radio;2810449728013;SKU-3982672342;Smart Car Radio Autoradio für Dongguan Lixinhang Electronics Co. Ltd;Smart Car Radio;ops.product_id;no;yes
467473506;SKU-5868736484;TRW Bremsbelagsatz Hinterachse für VW Polo, Seat Leon, Skoda Octavia GDB1330;TRW;3322937241712;SKU-5868736484;TRW Bremsbelagsatz Hinterachse 17 GDB1330;TRW;ops.product_id;no;yes
467473614;SKU-6206509150;Bosch Zusatzwasserpumpe für VW Audi Ford Seat Porsche 0392020073 12V 500l;Bosch;3165143111321;SKU-6206509150;Bosch Zusatzwasserpumpe für VW Audi Ford Seat Porsche 0392020073 12V 500l;Bosch;ops.product_id;yes;yes
467473615;SKU-7736193220;RDINSCOS Schichtdickenmessgerät Batterie;RDINSCOS;1e369bf5-e5e6-460c-b595-8a08a2bbaf2d;SKU-7736193220;RDINSCOS Schichtdickenmessgerät Batterie;RDINSCOS;ops.product_id;yes;yes
467473616;SKU-5896801162;KYOTO Motorradbatterie GTX5L-BS 12V 4Ah für Motorrad Roller [512050];KYOTO;3662775243128;SKU-5896801162;KYOTO Motorradbatterie für Motorrad Roller GTx5L-BS 12 12V Motorradbatt;KYOTO;ops.product_id;no;yes
467473617;SKU-4616386559;ATE Bremsscheibe Hinten 12mm für Audi A4/A5/A6/A7/Q5 OE: 412178;ATE;4006633310222;SKU-4616386559;ATE Bremsscheibe Hinten 12mm für Continental Aftermarket Services GmbH;ATE;ops.product_id;no;yes
467474755;SKU-1609202291;FEBI Bilstein Ölfilter 32103 65mm für Peugeot Citroën Ford Opel Diesel 9818914980;febi bilstein;4027816321033;SKU-1609202291;Febi Bilstein Ölfilter 32103 65mm;Febi Bilstein;ops.product_id;no;yes
467474893;SKU-8581934036;Elring Zylinderkopfschraubensatz Zylinderkopf für VW Touran 057.240;Elring;4041248145418;SKU-8581934036;Elring Zylinderkopfschraubensatz Zylinderkopf für VW 057.240 172mm;Elring;ops.product_id;no;yes
467474894;SKU-0333689520;MEYLE Federbeinstützlager Vorderachse für Mercedes E-Klasse, CLS 014 641 0004;MEYLE;4040074053454;SKU-0333689520;MEYLE Federbeinstützlager Vorderachse für Mercedes-Benz 014 641 0004;MEYLE;ops.product_id;no;yes
467474896;SKU-8529588380;Elring Dichtungssatz Zylinderkopf für VW T5 Sharan Alhambra 542.210;Elring;4041248434536;SKU-8529588380;Elring Dichtungssatz für VW Seat T5 Sharan Alhambra 542.210;Elring;ops.product_id;no;yes
467474900;SKU-4780318569;Elring Zylinderkopfdichtung Motor 1.57mm für VW Audi Ford Seat Skoda 150.162;Elring;4041248450871;SKU-4780318569;Elring Zylinderkopfdichtung Motor 1.57mm für Volkswagen Audi Ford Seat Skoda;Elring;ops.product_id;no;yes
467474903;SKU-7321712010;Elring Zylinderkopfdichtungssatz 1.49mm für Audi, VW 038103383BL, 1212188109;Elring;4041248450864;SKU-7321712010;Elring Zylinderkopfdichtungssatz Motor 1.49mm 1212188109;Elring;ops.product_id;no;yes
467476162;SKU-1137525213;Febi Bilstein Radlagersatz Vorderachse beidseitig (links und rechts 27386;febi bilstein;4027816273868;SKU-1137525213;Febi Bilstein Radlagersatz Vorderachse beidseitig (links und rechts 27386;Febi Bilstein;ops.product_id;yes;yes
467476189;SKU-1948960316;Elring Zylinderkopfdichtungssatz Motor für diverse Fahrzeuge 150.172;Elring;4041248450888;SKU-1948960316;Elring Zylinderkopfdichtungssatz Motor für diverse Fahrzeuge 150.172;Elring;ops.product_id;yes;yes
467476315;SKU-8850596846;ABUS Faltschloss 6000K/120 BK SH;ABUS;4003318620911;SKU-8850596846;ABUS Faltschloss 6000K/120 BK SH;ABUS;ops.product_id;yes;yes
467476316;SKU-6722573428;Umami Bento Box B0848KVNN4-FREN 1.2L Kunststoff Bambus Schwarz;Umami;3770010398363;SKU-6722573428;Umami Bento Box B0848KVNN4-FREN 1.2L Kunststoff Bambus Schwarz;Umami;ops.product_id;yes;yes
467476317;SKU-8927251416;Fischer Hammerbohrer;fischer;4043962306996;SKU-8927251416;Fischer Hammerbohrer;Fischer;ops.product_id;yes;yes
467476418;SKU-3016364513;VAICO Bremsscheibe Hinterachse für Ford Kuga Galaxy Focus Mondeo V25-40006;VAICO;4046001447266;SKU-3016364513;VAICO Bremsscheibe Hinterachse V25-40006;VAICO;ops.product_id;no;yes
467476419;SKU-1353005263;HELLA Anlasser 12V 1.2kW für Mazda CX-5 8EA 011 612-801;HELLA;4082300855241;SKU-1353005263;HELLA Anlasser für Mazda Cx-5 8EA 011 612-801 12V 1.2kW;HELLA;ops.product_id;no;yes
467476420;SKU-1964286581;Höfner Konzertgitarre HC504-7/8 Gr. 7/8 Carmencita Musikinstrumente;Höfner;4250358601817;SKU-1964286581;Höfner Konzertgitarre HC504-7/8 Gr. 7/8 Carmencita Musikinstrumente;Höfner;ops.product_id;yes;yes
467476527;SKU-3933851468;BLAUPUNKT Autoradio BP2208M0007720;BLAUPUNKT;4260499852344;SKU-3933851468;BLAUPUNKT Autoradio BP2208M0007720;BLAUPUNKT;ops.product_id;yes;yes
467476534;SKU-2902386366;EURO DRIVELINE Antriebswelle Vorderachse links für VW Lupo, Polo, Scirocco W135;EURO DRIVELINE;4251175827556;SKU-2902386366;EURO DRIVELINE Antriebswelle Vorderachse links W135;EURO DRIVELINE;ops.product_id;no;yes
467476553;SKU-5619085780;ATE Bremsbeläge Hinterachse 602880;ATE;4806633149839;SKU-5619085780;ATE Bremsbeläge Hinterachse 602880;ATE;ops.product_id;yes;yes
467476724;SKU-9268872444;SPIVO Tennis Trainer spi-bun-DE1-bla;SPIVO®;4270001051905;SKU-9268872444;SPIVO Tennis Trainer spi-bun-DE1-bla;SPIVO;ops.product_id;yes;no
467476726;SKU-7139254013;DONBOLSO Herren Slim Wallet Vintage Braun 100% reines Rindsleder;DONBOLSO;4260526472194;SKU-7139254013;DONBOLSO Herren Slim Wallet Vintage Braun 100% reines Rindsleder;DONBOLSO;ops.product_id;yes;yes
467476727;SKU-2019632072;KYB Staubschutzsatz Vorderachse für Mercedes E-Klasse W212 S212 910158;KYB;4909500898543;SKU-2019632072;KYB Staubschutzsatz Vorderachse 910158;KYB;ops.product_id;no;yes
467476847;SKU-4090290612;Canon 1980B002 Tonerkartusche Schwarz;Canon;4960999610955;SKU-4090290612;Canon 1980B002 Tonerkartusche Schwarz;Canon;ops.product_id;yes;yes
467476969;SKU-1746174206;Polcar Außenspiegel Rechts elektrisch beheizt für Fiat Ducato 3238522E;Spieg;5901532626087;SKU-1746174206;Spieg Außenspiegel Rechts für Fiat Ducato 626087 elektrisch beheizt;Spieg;ops.product_id;no;yes
467476970;SKU-9688561402;Oventrop Y-Schmutzfänger;Oventrop;578c3341-658b-46d1-b419-b4ce60b534a5;SKU-9688561402;Oventrop Y-Schmutzfänger;Oventrop;ops.product_id;yes;yes
467476972;SKU-5329605855;Ernie Ball E-Gitarrensaiten Regular Slinky 3221 Saitenstärke 10-46 3er-Pack;Ernie Ball;57380a89-b13c-470c-8167-aa51b43eb78e;SKU-5329605855;Ernie Ball E-Gitarrensaiten Regular Slinky 3221 Saitenstärke 10-46 3er-Pack;Ernie Ball;ops.product_id;yes;yes
467477094;SKU-6816251293;KAMOKA Radlagersatz Vorderachse für Hyundai KIA Sportage SL 5600063;KAMOKA;5908242693453;SKU-6816251293;KAMOKA Radlagersatz Vorderachse 5600063 84mm;KAMOKA;ops.product_id;no;yes
467477119;SKU-5437386727;JPN Radlagersatz Vorderachse für KIA Sportage SL, 10L0503-JPN;JPN;5904270013775;SKU-5437386727;JPN Radlagersatz Vorderachse QL0503-JPN;JPN;ops.product_id;no;yes
467477301;SKU-6954275739;Sägekette Spezialstahl;SAGENSPEZI;6be95318-1354-4b38-9526-aab48b727982;SKU-6954275739;Sägekette Spezialstahl;SAGENSPEZI;ops.product_id;yes;yes
467477308;SKU-2708761114;BITUxx Federspanner Set MS-16319;BITUXX;6078c5f0-fb52-4c9c-b795-12a136ba6c79;SKU-2708761114;BITUxx Federspanner Set MS-16319;BITUxx;ops.product_id;yes;yes
467477315;SKU-1423771699;Piaggio Keilriemen Antrieb für Piaggio MP3 530 HPE 1A020495;Piaggio;7082024102510;SKU-1423771699;Piaggio Keilriemen Antrieb für Group MP3 530 HPE 1A020495;Piaggio;ops.product_id;no;yes
467478011;SKU-2930571748;Bosch Hammerbohrer 1xHammerbohrer;Bosch;8bc07ed5-5cee-4d00-abb3-00dd4f20439d;SKU-2930571748;Bosch Hammerbohrer 1xHammerbohrer;Bosch;ops.product_id;yes;yes
467478016;SKU-3341294632;NRF Ladeluftkühler Vorne für BMW 3er E46 0030119A;NRF;8718042150288;SKU-3341294632;NRF Ladeluftkühler Vorne für BMW 3er 0030119A;NRF;ops.product_id;no;yes
467513300;SKU-8902752253;ATE Bremsscheibe 321mm für Hyundai Kia Vorderachse OE 24.0128-0248.1;ATE;1900201150572;SKU-8902752253;ATE Bremsscheibe Vorderachse 28mm für Hyundai Kia 24 24.0128-0248.1;ATE;ops.product_id;no;yes
467513671;SKU-2097206690;JARISO Autoradio JSD 420 bluetooth;Generisch;07901010300000;SKU-2097206690;JARISO Autoradio JSD 420 bluetooth;JARISO;ops.product_id;yes;no
467513684;SKU-7225351886;COSII Hundepool x001Y0BTE9 120cm ca. 339 Liter Mittelgroße bis große Hunde;COSII;00442039661193;SKU-7225351886;COSII Hundepool x001Y0BTE9 120cm ca. 339 Liter Mittelgroße bis große Hunde;COSII;ops.product_id;yes;yes
467513707;SKU-4603086544;URVOLAx UR73C CarPlay Display 10.26 Zoll Plug-and-Play für Fahrzeug-Entertainment;URVOLAX;20240129000072;SKU-4603086544;URVOLAx CarPlay Display UR73C;URVOLAx;ops.product_id;no;yes
467514082;SKU-5446097686;Kecoolke Ultraschallreiniger;kecoolke;2312388888888;SKU-5446097686;Kecoolke Ultraschallreiniger;Kecoolke;ops.product_id;yes;yes
467514130;SKU-9078406333;MEYLE Inspektionspaket für Audi VW Seat Skoda 1.6 2.0 TDI 112 330 0003/S;MEYLE;4040074137246;SKU-9078406333;MEYLE Inspektionspaket für Audi VW Seat Skoda 1 112 330 0003/S Inspekti;MEYLE;ops.product_id;no;yes
467514564;SKU-4303462818;GYS Rutil Elektrode;GYS;3154020086005;SKU-4303462818;GYS Rutil Elektrode;GYS;ops.product_id;yes;yes
467514567;SKU-3050715048;HASKYY Steckschlüsselsatz;HASKYY;247e01a5-fa99-4b01-be0a-fefbe97a145d;SKU-3050715048;HASKYY Steckschlüsselsatz;HASKYY;ops.product_id;yes;yes
467514576;SKU-4309949637;LIQUI MOLY Motoröl für Benzin- und Dieselfahrzeuge 20647 5W-30 5 5W;LIQUI MOLY;4100420206474;SKU-4309949637;LIQUI MOLY Motoröl für Benzin- und Dieselfahrzeuge 20647 5W-30 5 5W;LIQUI MOLY;ops.product_id;yes;yes
467527271;SKU-6761538665;BMW Fußmatten 4-teilig Maßgeschneidert für 2er F45 Active Tourer 2452014202112;BMW;2452014202112;SKU-6761538665;BMW Fußmatten Vorne Hinten für 2er Active Tourer 2452014202112;BMW;ops.product_id;no;yes
467527296;SKU-2966583160;YUASA AGM Batterie YTZ10S 12V 9.1Ah Starterbatterie für Motorräder;YUASA;4906958001464;SKU-2966583160;YUASA Motorradbatterie für Motorrad Powersports YTZ10S 12V Motorradbatt;YUASA;ops.product_id;no;yes
467527298;SKU-7333529126;TYC Außenspiegel Rechts elektrisch beheizbar für Ford Transit V363 310-0237;TYC;8717475102703;SKU-7333529126;TYC Außenspiegel Rechts für Ford Transit V363 310-0237 elektrisch;TYC;ops.product_id;no;yes
467527299;SKU-3310911465;Nissan Motoröl für Dieselmotoren mit DPF KE900-90043 5L;Nissan;90090043468127;SKU-3310911465;Nissan Motoröl für Dieselmotoren mit DPF KE900-90043 5L;Nissan;ops.product_id;yes;yes
467527321;SKU-0716100821;SOMAN Integralhelm A154956/202401/03705 ECE R 22.05, Kratzfest, Unisex, S;SOMAN;c02f6527-8651-429c-8022-31eb90f6aaaa;SKU-0716100821;SOMAN Integralhelm A154956/202401/03705;SOMAN;ops.product_id;no;yes
467533463;SKU-6480044357;POC Mountainbike Enduro Trail Fahrradhelm PC107438595MED1 Gr. M;POC;7325549884427;SKU-6480044357;POC Mountainbike Enduro Trail Fahrradhelm PC107438595MED1 Gr. M;POC;ops.product_id;yes;yes
467533464;SKU-6162434731;KOTO Dartständer;KOTO;74429111967912;SKU-6162434731;KOTO Dartständer;KOTO;ops.product_id;yes;yes
467533465;SKU-8906682806;SKF Schrägkugellager 7315 BEGAP;SKF;7316577150929;SKU-8906682806;SKF Schrägkugellager 7315 BEGAP;SKF;ops.product_id;yes;yes
467533467;SKU-5120624450;ELUTO Autositzbezug Set Vorne Hinten 946921699;ELUTO;7b442083-e5d5-43c0-92ef-76c6432fe919;SKU-5120624450;ELUTO Autositzbezug Set Vorne Hinten 946921699;ELUTO;ops.product_id;yes;yes
467533468;SKU-6044260478;MAHLE Ausgleichsbehälter Kühlmittel für VW Transporter 8MA 376 783-494;MAHLE;7778bbb4-0a11-414b-a323-1573ab313f48;SKU-6044260478;MAHLE Ausgleichsbehälter Kühlmittel für VW Transporter 8MA 376 783-494;MAHLE;ops.product_id;yes;yes
467533469;SKU-3988740005;Offgridtec 8-01-012830 Sammelschiene Schwarz;Offgridtec;914f7e36-2a57-4a6c-94e3-441532afad65;SKU-3988740005;Offgridtec 8-01-012830 Sammelschiene Schwarz;Offgridtec;ops.product_id;yes;yes
467533470;SKU-7957694387;Zinkdruckguss;SIRUS;c6d932e0-cd68-4d66-8212-d98f5d10e8d2;SKU-7957694387;Zinkdruckguss;SIRUS;ops.product_id;yes;yes
467533471;SKU-5952589845;Unbekannt Einhandfräse Silber Türkis Schwarz Kunststoff/Metall 3709;;85020cb2-38be-42d7-a2d1-bb5aa92d9e36;SKU-5952589845;Unbekannt Einhandfräse Silber Türkis Schwarz Kunststoff/Metall 3709;Unbekannt;ops.product_id;yes;no
467533483;SKU-3481827893;Rolife Miniatur-Bausatz Mehrfarbig Holz Papier Stoff Metall TGB06;Rolife;f20fc23c-f6dc-476a-9070-d943caec409f;SKU-3481827893;Rolife Miniatur-Bausatz Mehrfarbig Holz Papier Stoff Metall TGB06;Rolife;ops.product_id;yes;yes
467533484;SKU-4252129103;Purehelp Schuhüberzieher Unisex Gr. Einheitsgröße Blau PH-SC-SET100;purehelp;54c1a366-798b-42bf-9014-95729468c623;SKU-4252129103;Purehelp Schuhüberzieher Unisex Gr. Einheitsgröße Blau PH-SC-SET100;Purehelp;ops.product_id;yes;yes
467533485;SKU-6854747447;Vinz Jethelm Como Matt Schwarz Sicherheitshelm für Motorrad & Roller 220653541150;Vinz;e29c131f-ec89-434c-b216-90f28330918d;SKU-6854747447;Vinz Jethelm Como;Vinz;ops.product_id;no;yes
467533508;SKU-9297459968;Febi Bilstein Waschwasserpumpe Vorne für Mercedes-Benz 26259;febi bilstein;fad41e15-2900-414a-b739-2ed02d4394fe;SKU-9297459968;Febi Bilstein Waschwasserpumpe Vorne für Mercedes-Benz 26259;Febi Bilstein;ops.product_id;yes;yes
467533509;SKU-0107097519;Sontheimer Nockenschalter Grau Schwarz Kunststoff Metall 10009322;Sontheimer;f7a5bb4a-9e13-4a67-8065-996f9a809f26;SKU-0107097519;Sontheimer Nockenschalter Grau Schwarz Kunststoff Metall 10009322;Sontheimer;ops.product_id;yes;yes
467549470;SKU-6074840029;MEYLE Gelenksatz radseitig für MCV0026 100 498 0057;MEYLE;4040074266946;SKU-6074840029;MEYLE Gelenksatz radseitig 100 498 0057;MEYLE;ops.product_id;no;yes
468322483;SKU-5753016417;Audi Fußmatten Set Vorne Hinten Q5 8R;Audi;5820082016105;SKU-5753016417;Audi Fußmatten Set Vorne Hinten Q5 8R;Audi;ops.product_id;yes;yes
468324400;SKU-2439653897;FAST Kabelloses Ladegerät A1Pro Kunststoff 15W 9V;FAST;9aff4795-bed9-4a09-ba98-77c2e138b511;SKU-2439653897;FAST Kabelloses Ladegerät A1Pro Kunststoff 15W 9V;FAST;ops.product_id;yes;yes
473047241;SKU-3023625088;WEBER TOOLS Gewindereparaturset;WEBER TOOLS;1011190149611;SKU-3023625088;WEBER TOOLS Gewindereparaturset;WEBER TOOLS;ops.product_id;yes;yes
473049813;SKU-4955195373;LIQUI MOLY Motoröl 10W-40 4L für 4-Takt-Motorräder 3046;LIQUI MOLY;1004200304684;SKU-4955195373;LIQUI MOLY Motoröl für 4-Takt-Motorräder 3046 10W-40 4 Liter 10W;LIQUI MOLY;ops.product_id;no;yes
473049821;SKU-2250869990;HENMI Radsport Fahrradständer HMF-B03;HENMI;0099557e-b9f0-45a4-9c7c-d6418e7daac5;SKU-2250869990;HENMI Radsport Fahrradständer HMF-B03;HENMI;ops.product_id;yes;yes
473049898;SKU-0533124796;CAPAS Tauchen Schnorcheln Schnorchelflossen Gr. S/M;CAPAS;182c0593-5b66-4304-80fa-d1a56eb08210;SKU-0533124796;CAPAS Tauchen Schnorcheln Schnorchelflossen Gr. S/M;CAPAS;ops.product_id;yes;yes
473188306;SKU-2267173123;MOTUL 8100 X-clean+ SAE 5W-30 Motoröl für BMW Mercedes Porsche VW 106376;MOTUL;3374650257716;SKU-2267173123;MOTUL Motoröl 106376 8100x-clean SAE 5W-30 1 Liter 5W;MOTUL;ops.product_id;no;yes
473188370;SKU-2522561568;Asmodee Kinder Familie Kartenspiel Mehrfarbig Karton;Asmodee;3558380099390;SKU-2522561568;Asmodee Kinder Familie Kartenspiel Mehrfarbig Karton;Asmodee;ops.product_id;yes;yes
473189030;SKU-7753504850;PerformaNat Milchkühe Rinder Calcium Bolus;PerformaNat;30c418b6-000b-47e9-8252-3478b4693cda;SKU-7753504850;PerformaNat Milchkühe Rinder Calcium Bolus;PerformaNat;ops.product_id;yes;yes
473189266;SKU-6511282128;JMIVAV JD-80 Mauspad 800x300mm Rosa;JMIVAV;20220424000047;SKU-6511282128;JMIVAV JD-80 Mauspad 800x300mm Rosa;JMIVAV;ops.product_id;yes;yes
473189306;SKU-0545917168;SPURTAR Messschieber;SPURTAR;2024080701046;SKU-0545917168;SPURTAR Messschieber;SPURTAR;ops.product_id;yes;yes
473211933;SKU-4715041854;ESPRIT Bettwäsche-Set 77302-080-155-220 100% Baumwolle Renforcé 155x220cm;ESPRIT;4005414511612;SKU-4715041854;ESPRIT Bettwäsche-Set 77302-080-155-220 100% Baumwolle Renforcé 155x220cm;ESPRIT;ops.product_id;yes;yes
473213026;SKU-1892441877;PEBARO Burgen Schlösser Holzbausatz 887 Ab 6 Jahren;PEBARO;4006094887004;SKU-1892441877;PEBARO Burgen Schlösser Holzbausatz 887 Ab 6 Jahren;PEBARO;ops.product_id;yes;yes
473213041;SKU-3704607179;Goki Klangkaskade Murmelbahn 53781 Ab 3 Jahre;Goki;4013594537810;SKU-3704607179;Goki Klangkaskade Murmelbahn 53781 Ab 3 Jahre;Goki;ops.product_id;yes;yes
473223837;SKU-3097738026;EMUK Anhängerspiegel Außenspiegel für Renault Modelle ab 2015 (100303);EMUK;4034144003036;SKU-3097738026;EMUK Anhängerspiegel Außenspiegel 100303;EMUK;ops.product_id;no;yes
473224960;SKU-0945605804;MEYLE Automatikgetriebeöl ATF DCG II für VW DSG, BMW DKG 0140193700;MEYLE;4040074122754;SKU-0945605804;MEYLE Automatikgetriebeöl 0140193700 ATF DCG II 1 Liter;MEYLE;ops.product_id;no;yes
476175269;SKU-2941051529;TRW Bremsscheibe Vorderachse für Audi A4 A5 A6 DF4866S;TRW;31080024102010;SKU-2941051529;TRW Bremsscheibe Vorderachse für Audi A4 A5 A6 DF4866S;TRW;ops.product_id;yes;yes
476175293;SKU-9182883969;FLENNOR Radlagersatz Vorderachse für Mercedes-Benz W140 C140 FR490971;FLENNOR;4030434105633;SKU-9182883969;FLENNOR Radlagersatz Vorderachse für Mercedes-Benz W140 C140 FR490971;FLENNOR;ops.product_id;yes;yes
476175324;SKU-2511182802;SACHS Kupplungssatz für Audi A3 VW Golf V 2290601009 240mm Kupplungs;SACHS;2290601009009;SKU-2511182802;SACHS Kupplungssatz für Audi A3 VW Golf V 2290601009 240mm Kupplungs;SACHS;ops.product_id;yes;yes
476182574;SKU-2191775022;ZF Automatikgetriebeöl für Pkw Automatikgetriebe 600083246;ZF;4053202268477;SKU-2191775022;ZF Automatikgetriebeöl für Pkw Automatikgetriebe 600083246;ZF;ops.product_id;yes;yes
476182584;SKU-4973901806;BOSS Herren Sweatjacke Beige Gr. 4xL 50511709;BOSS;4063541990120;SKU-4973901806;BOSS Herren Sweatjacke Beige Gr. 4xL 50511709;BOSS;ops.product_id;yes;yes
476200310;SKU-0694979094;LIQUI MOLY Motoröl Top Tec 4300 5W-30 für Benzin- und Dieselfahrzeuge OE 3740;LIQUI MOLY;4100420037405;SKU-0694979094;LIQUI MOLY Motoröl für Ganzjährig 3740 5W-30 1 Liter 5W;LIQUI MOLY;ops.product_id;no;yes
476200511;SKU-1803692252;Akku- Ladegerät-Set 18V;GARDENA;4078500055604;SKU-1803692252;Akku- Ladegerät-Set 18V;GARDENA;ops.product_id;yes;yes
476200784;SKU-1747542074;BOSS Herren T-Shirt Mehrfarbig (Schwarz Weiß Dunkelblau Gr. M;BOSS;4063544208888;SKU-1747542074;BOSS Herren T-Shirt Mehrfarbig (Schwarz Weiß Dunkelblau Gr. M;BOSS;ops.product_id;yes;yes
476201135;SKU-7902875633;LIQUI MOLY Motoröl für Benzin- und Dieselmotoren 3741 TEC 4300 5W-30;LIQUI MOLY;4100420037412;SKU-7902875633;LIQUI MOLY Motoröl für Benzin- und Dieselmotoren 3741 TEC 4300 5W-30;LIQUI MOLY;ops.product_id;yes;yes
476216251;SKU-8942698934;SCHIESSER Bettwäsche-Set Molly Erwachsene 100% Baumwolle 80x80cm 135x200cm;SCHIESSER;4251806427775;SKU-8942698934;SCHIESSER Bettwäsche-Set Molly Erwachsene 100% Baumwolle 80x80cm 135x200cm;SCHIESSER;ops.product_id;yes;yes
476219230;SKU-7226847075;BBQ-Toro Grillpfanne 42.5cm 3.5 Liter Gusseisen 5x27cm 3.5L;BBQ-Toro;4260532290669;SKU-7226847075;BBQ-Toro Grillpfanne 42.5cm 3.5 Liter Gusseisen 5x27cm 3.5L;BBQ-Toro;ops.product_id;yes;yes
476219900;SKU-1306047599;LIQUI MOLY Getriebeöl für Schalt- und Achsgetriebe 1024 SAE 75W-90 1L GL4/5;LIQUI MOLY;4dd32c21-2afe-4c13-b354-605f97e6f590;SKU-1306047599;LIQUI MOLY Getriebeöl für Schalt- und Achsgetriebe 1024 SAE 75W-90 1L GL4/5;LIQUI MOLY;ops.product_id;yes;yes
476236056;SKU-7909541265;Grana Home Bratpfanne Induktion 24cm;Grana Home;4262472110243;SKU-7909541265;Grana Home Bratpfanne Induktion 24cm;Grana Home;ops.product_id;yes;yes
476236252;SKU-6587967689;Calvin Klein Herren Trunks Schwarz Weiß Marineblau Gr. L Baumwoll-Stretch;Calvin Klein;45005591930000;SKU-6587967689;Calvin Klein Herren Trunks Schwarz Weiß Marineblau Gr. L Baumwoll-Stretch;Calvin Klein;ops.product_id;yes;yes
