category_id,breadcrumb,reason
6551906,Bastel- & Künstlerbedarf > Nähen > Sonstige,no_match
6557942,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Druckknöpfe,no_match
6557943,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Frosch-Verschlüsse,no_match
6557944,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Haken,no_match
6557945,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Hosenträgerclips,no_match
6557946,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Klettbänder,no_match
6557947,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Knebelknöpfe,no_match
6557948,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Knopfbeziehmaschinen,no_match
6557950,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Kordelstopper,no_match
6557951,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Ösen,no_match
6557954,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Schnallen & Riemen,no_match
6557955,Bastel- & Künstlerbedarf > Nähen > Verschlüsse > Tüllen,no_match
6551908,Bastel- & Künstlerbedarf > Nähen > Verzierungen,no_match
6557956,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Aufnäher,no_match
6557957,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Borten & Bänder,no_match
6557959,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Hot-Fix-Applikatoren,no_match
6557960,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Pailletten,no_match
6557961,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Quasten,no_match
6557962,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Webbing,no_match
6557963,Bastel- & Künstlerbedarf > Nähen > Verzierungen > Zierapplikationen,no_match
6551142,Bastel- & Künstlerbedarf > Plastisches Gestalten,no_match
6551909,Bastel- & Künstlerbedarf > Plastisches Gestalten > Abformen,no_match
6557964,Bastel- & Künstlerbedarf > Plastisches Gestalten > Abformen > Abformmasse & Gießmassen,no_match
6557965,Bastel- & Künstlerbedarf > Plastisches Gestalten > Abformen > Gießformen,no_match
6557966,Bastel- & Künstlerbedarf > Plastisches Gestalten > Abformen > Sonstige,no_match
6557967,Bastel- & Künstlerbedarf > Plastisches Gestalten > Abformen > Trennmittel,no_match
6551910,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern,no_match
6557968,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Aufkleber,no_match
6557969,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Brennöfen,no_match
6557970,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Bücher & Zeitschriften,no_match
6557971,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Gipsformen,no_match
6557972,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Keramik- & Porzellanfarben,no_match
6557973,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Keramik-Glasur,no_match
6557974,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Keramik-Rohlinge,no_match
6557975,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Sonstige,no_match
6557976,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Tonmassen,no_match
6557977,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Töpferscheiben,no_match
6557978,Bastel- & Künstlerbedarf > Plastisches Gestalten > Keramik & Töpfern > Töpferwerkzeuge & Sets,no_match
6551911,Bastel- & Künstlerbedarf > Plastisches Gestalten > Modellieren,no_match
6557979,Bastel- & Künstlerbedarf > Plastisches Gestalten > Modellieren > Armaturen & Formen,no_match
6557980,Bastel- & Künstlerbedarf > Plastisches Gestalten > Modellieren > Modelliermassen & Materialien,no_match
6557981,Bastel- & Künstlerbedarf > Plastisches Gestalten > Modellieren > Modellierroller,no_match
6557982,Bastel- & Künstlerbedarf > Plastisches Gestalten > Modellieren > Modellierwerkzeug & Sets,no_match
6557983,Bastel- & Künstlerbedarf > Plastisches Gestalten > Modellieren > Sonstige,no_match
6551912,Bastel- & Künstlerbedarf > Plastisches Gestalten > Sonstige,no_match
6551913,Bastel- & Künstlerbedarf > Plastisches Gestalten > Steinbearbeitung,no_match
6557985,Bastel- & Künstlerbedarf > Plastisches Gestalten > Steinbearbeitung > Werkzeuge & Sets,no_match
6551143,Bastel- & Künstlerbedarf > Schmuckherstellung,no_match
6551914,Bastel- & Künstlerbedarf > Schmuckherstellung > Anleitungen & Vorlagen,no_match
6551915,Bastel- & Künstlerbedarf > Schmuckherstellung > Aufbewahrung & Ausstellung,no_match
6551916,Bastel- & Künstlerbedarf > Schmuckherstellung > Cabochons,no_match
6551918,Bastel- & Künstlerbedarf > Schmuckherstellung > Charms & Anhänger,no_match
6551919,"Bastel- & Künstlerbedarf > Schmuckherstellung > Drähte, Fäden & Bänder",no_match
6551920,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuck-Bastelsets,no_match
6557986,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuck-Bastelsets > Perlenbastelsets,no_match
6557987,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuck-Bastelsets > Schmuckbastelsets,no_match
6551921,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug,no_match
6557988,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Hammer,no_match
6557989,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Lupen,no_match
6557990,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Pinzetten & -Greifer,no_match
6557991,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Sägen & Sägeblätter,no_match
6557992,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Stanzen & -Stempel,no_match
6557993,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Werkzeug-Sets,no_match
6557994,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Juwelier-Zangen & -Scheren,no_match
6557995,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Knotenwerkzeug,no_match
6557996,"Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Perlenbretter, -matten",no_match
6557997,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Perlennadeln,no_match
6557998,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Perlenwebrahmen,no_match
6557999,Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen- & Schmuckwerkzeug > Ringmaße & -stöcke,no_match
6551922,"Bastel- & Künstlerbedarf > Schmuckherstellung > Perlen, Schmucksteine &-kugeln",no_match
6551923,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör,no_match
6558000,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Armband-Rohlinge,no_match
6558001,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Broschennadeln,no_match
6558002,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Feder- & Spaltringe,no_match
6558003,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Haarschmuck-Rohlinge,no_match
6558004,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Halsketten-Rohlinge,no_match
6558006,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Kettel- & Prismenstifte,no_match
6558007,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Manschettenknopf-Rohlinge,no_match
6558008,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Ohrhaken & -stecker,no_match
6558009,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Quetschkalotten,no_match
6558010,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Ring-Rohlinge,no_match
6558012,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Sonstige,no_match
6558013,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Verbinder,no_match
6558015,Bastel- & Künstlerbedarf > Schmuckherstellung > Schmuck-Montagezubehör > Zwischenteile & Stopper,no_match
6551924,Bastel- & Künstlerbedarf > Schmuckherstellung > Sonstige,no_match
6551144,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln,no_match
6551925,"Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Bücher, Muster & Anleitungen",no_match
6551926,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Fertige Seiten & Stücke,no_match
6551927,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Papierbasteln,no_match
6558016,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Papierbasteln > Karten basteln,no_match
6558017,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Papierbasteln > Origami,no_match
6558018,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Papierbasteln > Quilling,no_match
6558019,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Papierbasteln > Sonstiges Papierbasteln,no_match
6551928,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Pappe,no_match
6551929,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Pergamentpapier,no_match
6551930,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing,no_match
6558020,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing > Embossing-Schablonen,no_match
6558021,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing > Präge- & Stanzma. & Embossing,no_match
6558022,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing > Präge- & Stanzschablonen,no_match
6558023,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing > Sonstige,no_match
6558024,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing > Teile & Zubehör,no_match
6558025,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Präge- & Stanzma. & Embossing > Vinylaufkleber,no_match
6551931,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking,no_match
6551932,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking & Karten,no_match
6558026,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Digitales Scrapbooking,no_match
6558027,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Alben,no_match
6562367,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Alben > Alben,no_match
6562368,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Alben > Album-Eckenschutz,no_match
6562369,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Alben > Bindeschrauben,no_match
6562370,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Alben > Fotohüllen,no_match
6558028,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments,no_match
6562371,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Akzentuierter Graukarton,no_match
6562372,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Blumen,no_match
6562373,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Dekorative Heftzwecken,no_match
6562374,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Flache Kronkorken,no_match
6562375,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Gemischte Sortimente,no_match
6562376,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Kleine Schleifen,no_match
6562377,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Rub-On Film,no_match
6562378,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Scrapbooking-Sticker,no_match
6562379,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Sonstige,no_match
6562380,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Embellishments > Stanzschablonen & Stanzer,no_match
6558029,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Kleber,no_match
6562381,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Kleber > Fotoecken,no_match
6562382,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Kleber > Klebepads,no_match
6562383,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Kleber > Kleberoller & Nachfüllrollen,no_match
6562384,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Kleber > Washi-Tape,no_match
6558030,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Taschen,no_match
6558031,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Werkzeug,no_match
6562385,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Werkzeug > Falzbretter,no_match
6562386,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Werkzeug > Motivlocher,no_match
6562387,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Werkzeug > Schneidemaschinen,no_match
6562388,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Werkzeug > Schneideschablonen,no_match
6562389,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Scrapbooking > Scrapbooking-Werkzeug > Sonstige,no_match
6551933,Bastel- & Künstlerbedarf > Scrapbooking & Papierbasteln > Sonstige,no_match
6551145,Bastel- & Künstlerbedarf > Sonstige,no_match
6551934,Bastel- & Künstlerbedarf > Sonstige > Sonstige,no_match
6551146,Bastel- & Künstlerbedarf > Stoffe,no_match
6551935,Bastel- & Künstlerbedarf > Stoffe > Sonstige,no_match
6551147,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen,no_match
6551936,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Bügelbilder,no_match
6551938,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Schneidemaschinen,no_match
6551939,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Seidenmalerei,no_match
6558032,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Seidenmalerei > Anleitungen & Vorlagen,no_match
6558033,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Seidenmalerei > Seidenmalerei-Zubehör,no_match
6551940,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Sonstige,no_match
6551942,Bastel- & Künstlerbedarf > Textilmalerei & Dekorationen > Textilstifte & Stoffmalfarben,no_match
6551058,Beauty & Gesundheit,no_match
6551148,Beauty & Gesundheit > Augenoptik,no_match
6551943,Beauty & Gesundheit > Augenoptik > Augenbäder & -tropfen,no_match
6551944,Beauty & Gesundheit > Augenoptik > Augenpflaster & -klappen,no_match
6551945,Beauty & Gesundheit > Augenoptik > Brillenbänder,no_match
6551946,Beauty & Gesundheit > Augenoptik > Brillenersatzteile,no_match
6551948,Beauty & Gesundheit > Augenoptik > Brillenfassungen,no_match
6551949,Beauty & Gesundheit > Augenoptik > Brillengläser,no_match
6551950,Beauty & Gesundheit > Augenoptik > Brillenreparatur,no_match
6551953,Beauty & Gesundheit > Augenoptik > Kontaktlinsenpflege,no_match
6551954,Beauty & Gesundheit > Augenoptik > Korrekturbrillen,no_match
6551957,Beauty & Gesundheit > Augenoptik > Reinigungstücher & -sprays,no_match
6551958,Beauty & Gesundheit > Augenoptik > Sonstige,no_match
6551959,Beauty & Gesundheit > Augenoptik > Spezialgläser,no_match
6551149,Beauty & Gesundheit > Enthaarung & Rasur,no_match
6551960,Beauty & Gesundheit > Enthaarung & Rasur > After Shave,no_match
6551961,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur,no_match
6558035,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Haar- & Bartschneidegeräte,no_match
6558036,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Lasergeräte & IPL,no_match
6558037,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Rasierapparate,no_match
6562390,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Rasierapparate > Damenrasierer,no_match
6562391,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Rasierapparate > Herrenrasierer,no_match
6562392,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Rasierapparate > Rasierer-Ersatzteile,no_match
6562393,Beauty & Gesundheit > Enthaarung & Rasur > Elektrische Geräte Enthaarung & Rasur > Rasierapparate > Rasierer-Zubehör,no_match
6551962,Beauty & Gesundheit > Enthaarung & Rasur > Enthaarungscremes & Sprays,no_match
6551963,Beauty & Gesundheit > Enthaarung & Rasur > Enthaarungswachs,no_match
6551964,Beauty & Gesundheit > Enthaarung & Rasur > Enthaarungswachs Zubehör,no_match
6551965,Beauty & Gesundheit > Enthaarung & Rasur > Orthopädiebedarf,no_match
6558038,Beauty & Gesundheit > Enthaarung & Rasur > Orthopädiebedarf > Sonstige,no_match
6551966,Beauty & Gesundheit > Enthaarung & Rasur > Pinsel,no_match
6551968,Beauty & Gesundheit > Enthaarung & Rasur > Rasier-Sets & Geschenkideen,no_match
6551969,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen,no_match
6558039,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen > Damen Rasierklingen,no_match
6558040,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen > Damenrasierer,no_match
6558041,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen > Herren Rasierklingen,no_match
6558042,Beauty & Gesundheit > Enthaarung & Rasur > Rasierer & Rasierklingen > Herrenrasierer,no_match
6551971,Beauty & Gesundheit > Enthaarung & Rasur > Rasierschäume & -gele,no_match
6551150,Beauty & Gesundheit > Familienplanung & Erotik,no_match
6551972,Beauty & Gesundheit > Familienplanung & Erotik > Aphrodisiaka,no_match
6551973,Beauty & Gesundheit > Familienplanung & Erotik > Empfängnisverhütung,no_match
6551974,Beauty & Gesundheit > Familienplanung & Erotik > Fantasie & Fetisch,no_match
6551975,Beauty & Gesundheit > Familienplanung & Erotik > Fertilitätsmonitore & -tests,no_match
6551976,Beauty & Gesundheit > Familienplanung & Erotik > Gleitmittel,no_match
6551977,Beauty & Gesundheit > Familienplanung & Erotik > Hilfsmittel,no_match
6551978,Beauty & Gesundheit > Familienplanung & Erotik > Rasier-Sets & Geschenkideen,no_match
6551979,Beauty & Gesundheit > Familienplanung & Erotik > Schwangerschaftstests,no_match
6551980,Beauty & Gesundheit > Familienplanung & Erotik > Sexspielzeug,no_match
6558043,Beauty & Gesundheit > Familienplanung & Erotik > Sexspielzeug > Anale Sexspielzeuge,no_match
6558044,Beauty & Gesundheit > Familienplanung & Erotik > Sexspielzeug > Dildos & Vibratoren,no_match
6558045,Beauty & Gesundheit > Familienplanung & Erotik > Sexspielzeug > Erotikspielzeug,no_match
6558046,Beauty & Gesundheit > Familienplanung & Erotik > Sexspielzeug > Sex Kissen,no_match
6558047,Beauty & Gesundheit > Familienplanung & Erotik > Sexspielzeug > Sexpuppen & Masturbatoren,no_match
6551151,Beauty & Gesundheit > Haarpflege & Haarstyling,no_match
6551981,Beauty & Gesundheit > Haarpflege & Haarstyling > Bürsten & Kämme,no_match
6551982,Beauty & Gesundheit > Haarpflege & Haarstyling > Dauerwelle,no_match
6551983,Beauty & Gesundheit > Haarpflege & Haarstyling > Duschhauben,no_match
6551984,Beauty & Gesundheit > Haarpflege & Haarstyling > Elektrische Haarstyling Geräte,no_match
6558050,Beauty & Gesundheit > Haarpflege & Haarstyling > Elektrische Haarstyling Geräte > Lockenstäbe & Glätteisen,no_match
6558051,Beauty & Gesundheit > Haarpflege & Haarstyling > Elektrische Haarstyling Geräte > Lockenwickler & Papilotten,no_match
6551985,Beauty & Gesundheit > Haarpflege & Haarstyling > Färbemittel,no_match
6551986,Beauty & Gesundheit > Haarpflege & Haarstyling > Frisierprodukte,no_match
6551987,Beauty & Gesundheit > Haarpflege & Haarstyling > Haarglättungsprodukte,no_match
6551988,"Beauty & Gesundheit > Haarpflege & Haarstyling > Haartherapien, -öle & -schutz",no_match
6551989,Beauty & Gesundheit > Haarpflege & Haarstyling > Haarwuchsmittel,no_match
6551990,Beauty & Gesundheit > Haarpflege & Haarstyling > Perücken & Haarverlängerungen,no_match
6558052,Beauty & Gesundheit > Haarpflege & Haarstyling > Perücken & Haarverlängerungen > Haarverlängerungen,no_match
6558053,Beauty & Gesundheit > Haarpflege & Haarstyling > Perücken & Haarverlängerungen > Perücken & Haarteile,no_match
6558054,Beauty & Gesundheit > Haarpflege & Haarstyling > Perücken & Haarverlängerungen > Zubehör,no_match
6551991,Beauty & Gesundheit > Haarpflege & Haarstyling > Sets & Kits,no_match
6551992,Beauty & Gesundheit > Haarpflege & Haarstyling > Shampoos & Spülungen,no_match
6551993,Beauty & Gesundheit > Haarpflege & Haarstyling > Spangen & Frisier-Accessoires,no_match
6551995,Beauty & Gesundheit > Hautpflege > Akne & Unreine Haut,no_match
6551996,Beauty & Gesundheit > Hautpflege > Anti-Faltenprodukte,no_match
6551997,Beauty & Gesundheit > Hautpflege > Augenpflege,no_match
6551998,Beauty & Gesundheit > Hautpflege > Ersatzteile für Gesichtspflegegeräte,no_match
6552002,Beauty & Gesundheit > Hautpflege > Gesichtspflegegeräte,no_match
6552003,Beauty & Gesundheit > Hautpflege > Gesichtsreiniger & -wasser,no_match
6552004,Beauty & Gesundheit > Hautpflege > Illuminierende Cremes,no_match
6552005,Beauty & Gesundheit > Hautpflege > Lippenpflege,no_match
6552006,Beauty & Gesundheit > Hautpflege > Make-up-Entferner,no_match
6552007,Beauty & Gesundheit > Hautpflege > Mattierende Tücher,no_match
6552008,Beauty & Gesundheit > Hautpflege > Mikrodermabrasion,no_match
6552009,Beauty & Gesundheit > Hautpflege > Nachtpflege,no_match
6552010,Beauty & Gesundheit > Hautpflege > Peelings,no_match
6552011,Beauty & Gesundheit > Hautpflege > Sets & Geschenkideen,no_match
6552012,Beauty & Gesundheit > Hautpflege > Spezialgläser,no_match
6552013,Beauty & Gesundheit > Hautpflege > Tagespflege,no_match
6551153,Beauty & Gesundheit > Hilfsmittel,no_match
6552015,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen,no_match
6558055,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Anzieh- & Pflegehilfen,no_match
6558056,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Arbeits- & Freizeithilfen,no_match
6558057,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Bidet- & Abwischhilfen,no_match
6558058,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Ess- & Küchenhilfen,no_match
6558059,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Fahrhilfen,no_match
6558060,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Greifhilfen,no_match
6558061,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Haarwaschwannen,no_match
6558062,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Hausnotrufanlagen,no_match
6562394,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Hörhilfen > Batterien,no_match
6562395,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Hörhilfen > Hörverstärker,no_match
6562396,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Hörhilfen > Teile,no_match
6562397,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Hörhilfen > Zubehör,no_match
6558065,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Inkontinenzhilfen,no_match
6558066,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Möbelerhöher,no_match
6558067,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Mobile Urinale & Bettpfannen,no_match
6558068,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Sonstige,no_match
6558069,Beauty & Gesundheit > Hilfsmittel > Alltagshilfen > Stomaversorgung,no_match
6552016,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar,no_match
6558070,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Bett- & Beistelltische,no_match
6558071,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Dusch- & Badehocker,no_match
6558072,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Haltegriffe,no_match
6558073,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Rampen,no_match
6558074,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Stufen & Treppen,no_match
6558075,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Toilettensitze,no_match
6558076,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Toilettenstühle & -gestelle,no_match
6558077,Beauty & Gesundheit > Hilfsmittel > Barrierefreie Möbel & Inventar > Transferhilfen & -bänke,no_match
6552017,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests,no_match
6558078,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Blutdruck,no_match
6558079,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Cholesterin-Test,no_match
6558080,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Covid-19 Selbsttests,no_match
6558081,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Drogentests,no_match
6558082,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Einweg-Alkoholtests,no_match
6558083,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Elektronische Alkoholmessgeräte,no_match
6558084,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Fingerpulsoximeter,no_match
6558085,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Pränatal-Monitoring,no_match
6558086,Beauty & Gesundheit > Hilfsmittel > Messgeräte & Tests > Sonstige,no_match
